episode_index,lane,step_count,action_mode,return,episode_length,regret,best_value,best_oracle_value,ground_truth,budget_used,remaining_budget,budget_overshoot
45,54,16,argmax,6.207257270812988,16,0.002014756202697754,0.9921899437904358,0.993641197681427,0.9956559538841248,5071.7294921875,-71.72959899902344,71.72959899902344
46,64,16,argmax,27.63102149963379,16,0.0,0.9953768253326416,0.9952155351638794,0.9952155351638794,5111.90283203125,-111.90260314941406,111.90260314941406
47,79,16,argmax,4.875926494598389,16,0.007628023624420166,0.9822465777397156,0.9861117601394653,0.9937397837638855,5086.2138671875,-86.2138671875,86.2138671875
48,80,16,argmax,27.63102149963379,16,0.0,0.9981042742729187,0.9938610792160034,0.9938610792160034,5187.35986328125,-187.35992431640625,187.35992431640625
49,115,16,argmax,6.319372177124023,16,0.0018010735511779785,0.9977549910545349,0.9930652379989624,0.9948663115501404,5263.96337890625,-263.9631652832031,263.9631652832031
50,129,16,argmax,27.63102149963379,16,0.0,0.998256266117096,0.9926297068595886,0.9926297068595886,5139.6513671875,-139.65158081054688,139.65158081054688
51,141,16,argmax,27.63102149963379,16,0.0,0.9980461597442627,0.9912863969802856,0.9912863969802856,5161.724609375,-161.7244110107422,161.7244110107422
52,156,16,argmax,27.63102149963379,16,0.0,0.9872310757637024,0.9951775074005127,0.9951775074005127,5019.9697265625,-19.969589233398438,19.969589233398438
53,161,16,argmax,4.474336624145508,16,0.011397778987884521,0.9997655153274536,0.9839999675750732,0.9953977465629578,5038.6943359375,-38.6942138671875,38.6942138671875
54,190,16,argmax,7.302886009216309,16,0.0006735920906066895,0.9858139157295227,0.9917062520980835,0.9923798441886902,5264.1875,-264.187744140625,264.187744140625
55,208,16,argmax,27.63102149963379,16,0.0,1.0,0.9957243204116821,0.9957243204116821,5165.82568359375,-165.82562255859375,165.82562255859375
56,225,16,argmax,27.63102149963379,16,0.0,1.0,0.995185136795044,0.995185136795044,5237.7548828125,-237.75491333007812,237.75491333007812
57,227,16,argmax,27.63102149963379,16,0.0,1.0,0.9946841597557068,0.9946841597557068,7005.9990234375,-2005.9989013671875,2005.9989013671875
58,229,16,argmax,27.63102149963379,16,0.0,0.9952661991119385,0.9946689605712891,0.9946689605712891,5032.3759765625,-32.3759765625,32.3759765625
59,248,16,argmax,27.63102149963379,16,0.0,1.0,0.9913846850395203,0.9913846850395203,5154.29296875,-154.2930908203125,154.2930908203125
60,249,16,argmax,5.297829627990723,16,0.005002439022064209,0.9963966608047485,0.9894540309906006,0.9944564700126648,5189.09912109375,-189.09933471679688,189.09933471679688
61,28,17,argmax,27.63102149963379,17,0.0,1.0,0.9934858679771423,0.9934858679771423,5103.63037109375,-103.63020324707031,103.63020324707031
62,29,17,argmax,6.016671657562256,17,0.002437770366668701,0.9972159266471863,0.9926221370697021,0.9950599074363708,5115.60498046875,-115.60516357421875,115.60516357421875
63,82,17,argmax,27.63102149963379,17,0.0,0.9958466291427612,0.9909989833831787,0.9909989833831787,5070.40380859375,-70.40397644042969,70.40397644042969
64,93,17,argmax,6.754034996032715,17,0.0011661648750305176,0.9960112571716309,0.9919596910476685,0.993125855922699,5298.68359375,-298.6837158203125,298.6837158203125
65,99,17,argmax,27.63102149963379,17,0.0,0.9957401752471924,0.993929386138916,0.993929386138916,5088.0283203125,-88.02838134765625,88.02838134765625
66,111,17,argmax,7.001363277435303,17,0.000910639762878418,0.9860898852348328,0.9942365288734436,0.995147168636322,5771.572265625,-771.5721435546875,771.5721435546875
67,145,17,argmax,5.425415992736816,17,0.004403233528137207,0.9851444959640503,0.9885862469673157,0.9929894804954529,6035.83984375,-1035.8399658203125,1035.8399658203125
68,149,17,argmax,27.63102149963379,17,0.0,0.9946384429931641,0.9938951730728149,0.9938951730728149,5329.35009765625,-329.34991455078125,329.34991455078125
69,172,17,argmax,5.695095062255859,17,0.003362417221069336,0.9772922992706299,0.992054283618927,0.9954167008399963,5382.81591796875,-382.8160400390625,382.8160400390625
70,198,17,argmax,27.63102149963379,17,0.0,0.9908416867256165,0.9891747832298279,0.9891747832298279,5422.6298828125,-422.63006591796875,422.63006591796875
71,213,17,argmax,4.552967071533203,17,0.010535895824432373,0.9951489567756653,0.9843227863311768,0.9948586821556091,5035.39208984375,-35.39216613769531,35.39216613769531
72,244,17,argmax,27.63102149963379,17,0.0,0.9988017082214355,0.9956977963447571,0.9956977963447571,5951.41064453125,-951.4108276367188,951.4108276367188
73,8,18,argmax,27.63102149963379,18,0.0,0.9970716834068298,0.9939634799957275,0.9939634799957275,5362.63037109375,-362.6303405761719,362.6303405761719
74,32,18,argmax,27.63102149963379,18,0.0,1.0,0.9937663078308105,0.9937663078308105,5469.68896484375,-469.68902587890625,469.68902587890625
75,37,18,argmax,27.63102149963379,18,0.0,1.0,0.9946879744529724,0.9946879744529724,7011.203125,-2011.203125,2011.203125
76,59,18,argmax,27.63102149963379,18,0.0,0.983817994594574,0.9905190467834473,0.9905190467834473,5320.6953125,-320.69549560546875,320.69549560546875
77,71,18,argmax,27.63102149963379,18,0.0,0.98842453956604,0.9948359727859497,0.9948359727859497,5131.30908203125,-131.3089599609375,131.3089599609375
78,108,18,argmax,5.100385665893555,18,0.006094396114349365,0.9872658848762512,0.9886428713798523,0.9947372674942017,5200.70263671875,-200.70263671875,200.70263671875
79,109,18,argmax,5.725127696990967,18,0.003262937068939209,0.9845099449157715,0.9895220398902893,0.9927849769592285,5708.171875,-708.1717529296875,708.1717529296875
80,113,18,argmax,5.635334491729736,18,0.003569483757019043,0.9835817813873291,0.9894389510154724,0.9930084347724915,5167.9873046875,-167.98748779296875,167.98748779296875
81,119,18,argmax,6.181757926940918,18,0.00206679105758667,0.9892879128456116,0.9876552820205688,0.9897220730781555,5002.56298828125,-2.56298828125,2.56298828125
82,134,18,argmax,27.63102149963379,18,0.0,1.0,0.9950674176216125,0.9950674176216125,5346.81689453125,-346.81671142578125,346.81671142578125
83,180,18,argmax,27.63102149963379,18,0.0,0.9993605017662048,0.9946727752685547,0.9946727752685547,5180.8798828125,-180.880126953125,180.880126953125
84,181,18,argmax,8.82396411895752,18,0.00014716386795043945,0.992963433265686,0.9893144369125366,0.9894616007804871,5069.08447265625,-69.08450317382812,69.08450317382812
85,215,18,argmax,5.304500579833984,18,0.004969179630279541,0.9937272071838379,0.9896276593208313,0.9945968389511108,5261.74267578125,-261.74273681640625,261.74273681640625
86,220,18,argmax,6.710283279418945,18,0.0012183189392089844,1.0,0.9943313002586365,0.9955496191978455,5062.158203125,-62.15814208984375,62.15814208984375
87,224,18,argmax,27.63102149963379,18,0.0,0.9920665621757507,0.995469868183136,0.995469868183136,5074.15869140625,-74.1588134765625,74.1588134765625
88,230,18,argmax,6.164063930511475,18,0.0021036863327026367,1.0,0.987191915512085,0.9892956018447876,5626.4873046875,-626.487548828125,626.487548828125
89,237,18,argmax,6.367193222045898,18,0.0017169713973999023,1.0,0.9927585124969482,0.9944754838943481,5089.2861328125,-89.2861557006836,89.2861557006836
90,255,18,argmax,5.957271575927734,18,0.002586960792541504,0.9823915362358093,0.9930880069732666,0.9956749677658081,5860.37841796875,-860.3782348632812,860.3782348632812
91,7,19,argmax,27.63102149963379,19,0.0,1.0,0.9957699775695801,0.9957699775695801,5293.03369140625,-293.03387451171875,293.03387451171875
92,34,19,argmax,27.63102149963379,19,0.0,1.0,0.9942933917045593,0.9942933917045593,5114.439453125,-114.43952178955078,114.43952178955078
93,38,19,argmax,5.93948221206665,19,0.002633392810821533,1.0,0.9933910965919495,0.996024489402771,5421.75732421875,-421.7573547363281,421.7573547363281
94,46,19,argmax,27.63102149963379,19,0.0,1.0,0.9941341280937195,0.9941341280937195,5232.97802734375,-232.97804260253906,232.97804260253906
95,47,19,argmax,5.117191791534424,19,0.0059928297996521,0.9925187826156616,0.9887824058532715,0.9947752356529236,5266.41845703125,-266.41851806640625,266.41851806640625
96,48,19,argmax,27.63102149963379,19,0.0,1.0,0.995469868183136,0.995469868183136,5067.23095703125,-67.23110961914062,67.23110961914062
97,60,19,argmax,27.63102149963379,19,0.0,0.9962278604507446,0.992440402507782,0.992440402507782,6775.2783203125,-1775.278564453125,1775.278564453125
98,87,19,argmax,5.69320011138916,19,0.0033687949180603027,1.0,0.9905605912208557,0.993929386138916,5573.61376953125,-573.6135864257812,573.6135864257812
99,97,19,argmax,27.63102149963379,19,0.0,0.9997139573097229,0.995147168636322,0.995147168636322,5050.02197265625,-50.02198791503906,50.02198791503906
100,100,19,argmax,6.119809627532959,19,0.0021988749504089355,1.0,0.9927471280097961,0.9949460029602051,5206.3212890625,-206.321533203125,206.321533203125
101,101,19,argmax,6.055814743041992,19,0.002344191074371338,0.9789626598358154,0.9915624260902405,0.9939066171646118,5133.98193359375,-133.98193359375,133.98193359375
102,116,19,argmax,27.63102149963379,19,0.0,1.0,0.9960283041000366,0.9960283041000366,5023.39501953125,-23.395050048828125,23.395050048828125
103,123,19,argmax,7.203569412231445,19,0.0007439255714416504,0.9852800369262695,0.994691789150238,0.9954357147216797,5043.89794921875,-43.89794921875,43.89794921875
104,132,19,argmax,27.63102149963379,19,0.0,0.9833637475967407,0.9956484436988831,0.9956484436988831,5103.52783203125,-103.52790832519531,103.52790832519531
105,138,19,argmax,4.8560895919799805,19,0.007780849933624268,0.9946550726890564,0.9867439270019531,0.9945247769355774,5009.37451171875,-9.374313354492188,9.374313354492188
106,140,19,argmax,6.455095291137695,19,0.0015724897384643555,0.9947572350502014,0.9925085306167603,0.9940810203552246,6607.63330078125,-1607.6334228515625,1607.6334228515625
107,160,19,argmax,5.420271873474121,19,0.004425942897796631,0.9816255569458008,0.9877570271492004,0.9921829700469971,5012.54443359375,-12.544227600097656,12.544227600097656
108,184,19,argmax,4.869244575500488,19,0.007679164409637451,0.9990878701210022,0.9848824143409729,0.9925615787506104,5023.1962890625,-23.196327209472656,23.196327209472656
109,193,19,argmax,4.67356538772583,19,0.009338915348052979,0.9854548573493958,0.9844880700111389,0.9938269853591919,5027.36474609375,-27.3648681640625,27.3648681640625
110,202,19,argmax,5.372466564178467,19,0.004642665386199951,0.9952108860015869,0.9879529476165771,0.9925956130027771,5135.27734375,-135.27752685546875,135.27752685546875
111,251,19,argmax,7.972163200378418,19,0.00034493207931518555,1.0,0.9934213757514954,0.9937663078308105,5370.41943359375,-370.41949462890625,370.41949462890625
112,253,19,argmax,4.18059778213501,19,0.015289366245269775,0.9885457754135132,0.9793264865875244,0.9946158528327942,5009.646484375,-9.64642333984375,9.64642333984375
113,2,20,argmax,27.63102149963379,20,0.0,1.0,0.994437575340271,0.994437575340271,5050.541015625,-50.5408935546875,50.5408935546875
114,16,20,argmax,27.63102149963379,20,0.0,1.0,0.9948321580886841,0.9948321580886841,5236.8671875,-236.86737060546875,236.86737060546875
115,41,20,argmax,6.288738250732422,20,0.0018571019172668457,0.9980161786079407,0.9925766587257385,0.9944337606430054,5110.61767578125,-110.61764526367188,110.61764526367188
116,73,20,argmax,27.63102149963379,20,0.0,0.9923052191734314,0.9948738813400269,0.9948738813400269,5407.95947265625,-407.95947265625,407.95947265625
117,77,20,argmax,27.63102149963379,20,0.0,0.994772732257843,0.9938042163848877,0.9938042163848877,5078.09814453125,-78.09829711914062,78.09829711914062
118,98,20,argmax,27.63102149963379,20,0.0,0.9986085295677185,0.9947410821914673,0.9947410821914673,5318.6796875,-318.6796875,318.6796875
119,122,20,argmax,6.424045562744141,20,0.0016220808029174805,1.0,0.9927016496658325,0.99432373046875,6580.54443359375,-1580.54443359375,1580.54443359375
120,127,20,argmax,27.63102149963379,20,0.0,0.9996819496154785,0.9948700666427612,0.9948700666427612,5180.24755859375,-180.24752807617188,180.24752807617188
121,133,20,argmax,27.63102149963379,20,0.0,1.0,0.9937701225280762,0.9937701225280762,5315.7783203125,-315.7782897949219,315.7782897949219
122,146,20,argmax,27.63102149963379,20,0.0,1.0,0.9935389161109924,0.9935389161109924,5044.78759765625,-44.787384033203125,44.787384033203125
123,192,20,argmax,27.63102149963379,20,0.0,0.9959406852722168,0.9939407110214233,0.9939407110214233,5188.30712890625,-188.30728149414062,188.30728149414062
124,201,20,argmax,27.63102149963379,20,0.0,0.9866617918014526,0.9946348667144775,0.9946348667144775,5161.7373046875,-161.73728942871094,161.73728942871094
125,243,20,argmax,27.63102149963379,20,0.0,0.9939427375793457,0.9921413660049438,0.9921413660049438,5395.33349609375,-395.3337097167969,395.3337097167969
126,245,20,argmax,27.63102149963379,20,0.0,1.0,0.9925615787506104,0.9925615787506104,5257.236328125,-257.2363586425781,257.2363586425781
127,247,20,argmax,5.416722774505615,20,0.004441678524017334,0.9949905872344971,0.989563524723053,0.9940052032470703,5047.4482421875,-47.44806671142578,47.44806671142578
128,12,21,argmax,27.63102149963379,21,0.0,0.9900639057159424,0.9944678544998169,0.9944678544998169,5158.9345703125,-158.934326171875,158.934326171875
129,24,21,argmax,5.758580207824707,21,0.0031555891036987305,0.9970901012420654,0.99028480052948,0.9934403896331787,5094.34814453125,-94.34796142578125,94.34796142578125
130,51,21,argmax,6.332798957824707,21,0.001777052879333496,0.9915653467178345,0.9923760294914246,0.9941530823707581,5576.076171875,-576.076171875,576.076171875
131,52,21,argmax,27.63102149963379,9,0.0,1.0,0.9956673979759216,0.9956673979759216,5111.98046875,-111.980224609375,111.980224609375
132,63,21,argmax,27.63102149963379,21,0.0,0.9917983412742615,0.9954091906547546,0.9954091906547546,5075.37841796875,-75.3782958984375,75.3782958984375
133,72,21,argmax,27.63102149963379,21,0.0,1.0,0.9952192902565002,0.9952192902565002,5468.24609375,-468.2462158203125,468.2462158203125
134,75,21,argmax,27.63102149963379,21,0.0,1.0,0.9884166121482849,0.9884166121482849,5088.33984375,-88.33961486816406,88.33961486816406
135,83,21,argmax,8.653799057006836,21,0.00017446279525756836,0.9965654015541077,0.9946196675300598,0.9947941303253174,5076.69580078125,-76.69595336914062,76.69595336914062
136,89,21,argmax,27.63102149963379,21,0.0,0.9976195096969604,0.9855439066886902,0.9855439066886902,5212.0986328125,-212.09848022460938,212.09848022460938
137,96,21,argmax,27.63102149963379,21,0.0,0.9925727248191833,0.9937586784362793,0.9937586784362793,5029.60986328125,-29.60980224609375,29.60980224609375
138,114,21,argmax,27.63102149963379,21,0.0,0.9961105585098267,0.9952269196510315,0.9952269196510315,5209.595703125,-209.59567260742188,209.59567260742188
139,135,21,argmax,5.817174911499023,21,0.0029760003089904785,0.9900133609771729,0.9898014068603516,0.992777407169342,5085.36376953125,-85.36380004882812,85.36380004882812
140,137,21,argmax,7.370419502258301,21,0.0006296038627624512,1.0,0.9939407110214233,0.9945703148841858,5018.44970703125,-18.449851989746094,18.449851989746094
141,142,21,argmax,27.63102149963379,21,0.0,1.0,0.9956939816474915,0.9956939816474915,5047.5390625,-47.53919982910156,47.53919982910156
142,173,21,argmax,5.2297468185424805,21,0.005354881286621094,0.9856871366500854,0.9879717826843262,0.9933266639709473,5012.94775390625,-12.947601318359375,12.947601318359375
143,239,21,argmax,7.306875705718994,21,0.0006709098815917969,0.9977789521217346,0.9933570027351379,0.9940279126167297,5059.95947265625,-59.95923614501953,59.95923614501953
144,9,22,argmax,27.63102149963379,22,0.0,0.9975246787071228,0.9926750659942627,0.9926750659942627,5069.5908203125,-69.59091186523438,69.59091186523438
145,55,22,argmax,5.693536281585693,22,0.0033676624298095703,0.9981469511985779,0.9913506507873535,0.9947183132171631,5031.63818359375,-31.638031005859375,31.638031005859375
146,117,22,argmax,6.385127067565918,22,0.0016864538192749023,0.9988197684288025,0.9926638007164001,0.994350254535675,5450.0263671875,-450.02655029296875,450.02655029296875
147,164,22,argmax,6.473534107208252,22,0.0015437602996826172,1.0,0.993508517742157,0.9950522780418396,5099.67529296875,-99.67523956298828,99.67523956298828
148,177,22,argmax,8.076813697814941,22,0.00031065940856933594,0.9913914799690247,0.9930539131164551,0.9933645725250244,5196.3720703125,-196.37188720703125,196.37188720703125
149,179,22,argmax,4.680366516113281,22,0.009275615215301514,0.9819118976593018,0.9850063920021057,0.9942820072174072,5130.884765625,-130.88491821289062,130.88491821289062
150,186,22,argmax,27.63102149963379,22,0.0,0.9966787099838257,0.9878060221672058,0.9878060221672058,5012.111328125,-12.111114501953125,12.111114501953125
151,235,22,argmax,5.382168292999268,11,0.004597842693328857,0.9894668459892273,0.9888955950737,0.9934934377670288,5008.033203125,-8.03302001953125,8.03302001953125
152,236,22,argmax,5.116008758544922,22,0.005999922752380371,0.981711745262146,0.9874556064605713,0.9934555292129517,5353.10205078125,-353.1018981933594,353.1018981933594
153,3,23,argmax,27.63102149963379,23,0.0,1.0,0.9947296977043152,0.9947296977043152,5046.150390625,-46.15020751953125,46.15020751953125
154,39,23,argmax,27.63102149963379,23,0.0,0.9955394864082336,0.9947258830070496,0.9947258830070496,5162.0068359375,-162.0067138671875,162.0067138671875
155,66,23,argmax,5.845615386962891,23,0.0028925538063049316,1.0,0.9910368323326111,0.993929386138916,5093.8759765625,-93.87596130371094,93.87596130371094
156,67,23,argmax,27.63102149963379,23,0.0,1.0,0.995048463344574,0.995048463344574,5208.86279296875,-208.8626251220703,208.8626251220703
157,70,23,argmax,27.63102149963379,23,0.0,0.9958949685096741,0.9959371089935303,0.9959371089935303,5172.23681640625,-172.23660278320312,172.23660278320312
158,76,23,argmax,5.279412746429443,23,0.005095422267913818,0.991616427898407,0.9898126721382141,0.9949080944061279,5886.8818359375,-886.881591796875,886.881591796875
159,88,23,argmax,6.7821807861328125,23,0.0011337995529174805,1.0,0.9935199618339539,0.9946537613868713,5288.68798828125,-288.6878356933594,288.6878356933594
160,90,23,argmax,27.63102149963379,23,0.0,0.9972351789474487,0.9925312995910645,0.9925312995910645,5230.53857421875,-230.5386199951172,230.5386199951172
161,107,23,argmax,8.569952964782715,23,0.00018972158432006836,0.9991005659103394,0.9946196675300598,0.9948093891143799,5095.65234375,-95.65240478515625,95.65240478515625
162,110,23,argmax,27.63102149963379,23,0.0,0.9962211847305298,0.9956939816474915,0.9956939816474915,5091.958984375,-91.9588623046875,91.9588623046875
163,136,23,argmax,5.4584431648254395,23,0.0042601823806762695,0.9912440180778503,0.9888126254081726,0.9930728077888489,5006.49560546875,-6.495574951171875,6.495574951171875
164,148,23,argmax,27.63102149963379,23,0.0,1.0,0.9923798441886902,0.9923798441886902,5047.0048828125,-47.005035400390625,47.005035400390625
165,154,23,argmax,4.775088787078857,23,0.00843733549118042,1.0,0.987184464931488,0.9956218004226685,5525.4560546875,-525.455810546875,525.455810546875
166,162,23,argmax,6.973352432250977,23,0.0009365081787109375,1.0,0.9934555292129517,0.9943920373916626,5112.7890625,-112.78901672363281,112.78901672363281
167,197,23,argmax,6.639374256134033,23,0.001307845115661621,0.9926816821098328,0.9930766224861145,0.9943844676017761,5003.6357421875,-3.635498046875,3.635498046875
168,204,23,argmax,4.7654500007629395,23,0.00851905345916748,0.9886451959609985,0.9856491684913635,0.994168221950531,5154.5869140625,-154.58697509765625,154.58697509765625
169,216,23,argmax,4.685113430023193,23,0.00923168659210205,0.9923263192176819,0.9851793050765991,0.9944109916687012,5015.3603515625,-15.360527038574219,15.360527038574219
170,226,23,argmax,27.63102149963379,23,0.0,0.9943722486495972,0.9946803450584412,0.9946803450584412,5094.01953125,-94.01968383789062,94.01968383789062
171,232,23,argmax,5.930626392364502,23,0.0026568174362182617,0.9928475022315979,0.9893445372581482,0.9920013546943665,5036.9814453125,-36.98167419433594,36.98167419433594
172,234,23,argmax,5.3625407218933105,23,0.00468897819519043,0.9886435270309448,0.9897561073303223,0.9944450855255127,5024.84814453125,-24.848281860351562,24.848281860351562
173,242,23,argmax,8.953971862792969,23,0.00012922286987304688,0.9865584373474121,0.995591402053833,0.995720624923706,5017.123046875,-17.12310791015625,17.12310791015625
174,10,24,argmax,5.560631275177002,24,0.0038463473320007324,0.989996075630188,0.987572431564331,0.9914187788963318,5012.5712890625,-12.571502685546875,12.571502685546875
175,13,24,argmax,27.63102149963379,24,0.0,1.0,0.9944943785667419,0.9944943785667419,5077.1884765625,-77.18832397460938,77.18832397460938
176,17,24,argmax,6.269286155700684,12,0.0018935799598693848,0.9891393184661865,0.9898580312728882,0.9917516112327576,5047.72412109375,-47.72417449951172,47.72417449951172
177,20,24,argmax,6.337370872497559,24,0.001768946647644043,1.0,0.9921262264251709,0.9938951730728149,5306.86669921875,-306.86651611328125,306.86651611328125
178,22,24,argmax,27.63102149963379,24,0.0,1.0,0.9946992993354797,0.9946992993354797,5001.43359375,-1.4334945678710938,1.4334945678710938
179,49,24,argmax,8.138542175292969,24,0.00029206275939941406,1.0,0.9940468668937683,0.9943389296531677,5068.9736328125,-68.97362518310547,68.97362518310547
180,50,24,argmax,27.63102149963379,24,0.0,0.9909471273422241,0.9924024939537048,0.9924024939537048,5044.724609375,-44.724853515625,44.724853515625
