episode_index,lane,step_count,method,return,episode_length,regret,best_value,best_oracle_value,ground_truth,budget_used,remaining_budget,budget_overshoot
78,184,21,ei,2.5166404247283936,21,0.0807303786277771,0.9100205302238464,0.9146521687507629,0.99538254737854,5027.16650390625,-27.166473388671875,27.166473388671875
79,201,21,ei,2.753539562225342,21,0.06370198726654053,0.9336623549461365,0.9320945143699646,0.9957965016365051,5189.4296875,-189.42987060546875,189.42987060546875
80,213,21,ei,3.280398368835449,21,0.03761327266693115,0.9661284685134888,0.9578527808189392,0.9954660534858704,5078.2373046875,-78.23712158203125,78.23712158203125
81,226,21,ei,2.801241159439087,21,0.06073462963104248,0.9452205896377563,0.935282289981842,0.9960169196128845,5111.21240234375,-111.21255493164062,111.21255493164062
82,238,21,ei,3.5669474601745605,21,0.02824193239212036,0.9783870577812195,0.9664043188095093,0.9946462512016296,5055.39697265625,-55.397003173828125,55.397003173828125
83,36,22,ei,4.386218070983887,22,0.012447714805603027,0.9752836227416992,0.9823009967803955,0.9947487115859985,5163.2001953125,-163.20016479492188,163.20016479492188
84,61,22,ei,5.5611891746521,22,0.0038442015647888184,0.9879440665245056,0.9899373054504395,0.9937815070152283,5045.8857421875,-45.885711669921875,45.885711669921875
85,161,22,ei,4.817462921142578,22,0.00808727741241455,0.9985453486442566,0.9880132079124451,0.9961004853248596,5022.41748046875,-22.417449951171875,22.417449951171875
86,179,22,ei,3.3543498516082764,22,0.034932076930999756,0.9558078646659851,0.9587849378585815,0.9937170147895813,5222.47119140625,-222.4710693359375,222.4710693359375
87,193,22,ei,2.3200159072875977,22,0.09827202558517456,0.9164829850196838,0.8943235874176025,0.9925956130027771,5051.931640625,-51.931396484375,51.931396484375
88,204,22,ei,2.3999223709106445,22,0.09072500467300415,0.9131175875663757,0.9025524258613586,0.9932774305343628,5048.1572265625,-48.157470703125,48.157470703125
89,205,22,ei,4.170316219329834,13,0.015447378158569336,1.0,0.9780422449111938,0.9934896230697632,5408.40478515625,-408.4048767089844,408.4048767089844
90,222,22,ei,3.268101215362549,22,0.0380786657333374,0.9746735692024231,0.954566240310669,0.9926449060440063,5178.7861328125,-178.78598022460938,178.78598022460938
91,227,22,ei,6.212120532989502,22,0.00200498104095459,1.0,0.9925388097763062,0.9945437908172607,5211.7333984375,-211.73342895507812,211.73342895507812
92,46,23,ei,4.88898229598999,23,0.007529079914093018,1.0,0.9860591292381287,0.9935882091522217,5115.42578125,-115.42587280273438,115.42587280273438
93,90,23,ei,4.2219133377075195,23,0.01467055082321167,1.0,0.9800515174865723,0.9947220683097839,5050.31884765625,-50.319061279296875,50.319061279296875
94,102,23,ei,4.209982872009277,23,0.014846622943878174,1.0,0.9764057397842407,0.9912523627281189,5155.45556640625,-155.45574951171875,155.45574951171875
95,176,23,ei,4.545819282531738,23,0.010611474514007568,1.0,0.9832457900047302,0.9938572645187378,5212.63818359375,-212.6381378173828,212.6381378173828
96,223,23,ei,3.4325995445251465,23,0.0323028564453125,0.968966007232666,0.9613156318664551,0.9936184883117676,5195.41650390625,-195.4166259765625,195.4166259765625
97,233,23,ei,27.63102149963379,23,0.0,0.9912911653518677,0.9935275316238403,0.9935275316238403,5174.2802734375,-174.28036499023438,174.28036499023438
98,248,23,ei,6.231936454772949,23,0.001965641975402832,1.0,0.9899221658706665,0.9918878078460693,5148.2705078125,-148.270263671875,148.270263671875
99,23,24,ei,4.893314361572266,10,0.007496535778045654,0.9839864373207092,0.9877645373344421,0.9952610731124878,5132.87451171875,-132.87457275390625,132.87457275390625
100,27,24,ei,2.833237648010254,24,0.05882209539413452,0.9428637027740479,0.9365604519844055,0.99538254737854,5180.53955078125,-180.5393829345703,180.5393829345703
101,39,24,ei,3.9561023712158203,24,0.019137561321258545,0.983782172203064,0.9722244143486023,0.9913619756698608,5023.34375,-23.343658447265625,23.343658447265625
102,41,24,ei,3.757610321044922,24,0.023339450359344482,0.9935744404792786,0.9693432450294495,0.992682695388794,5173.94580078125,-173.94564819335938,173.94564819335938
103,48,24,ei,2.7552645206451416,24,0.06359219551086426,0.947841227054596,0.9296018481254578,0.993194043636322,5107.158203125,-107.15811157226562,107.15811157226562
104,57,24,ei,6.828721046447754,24,0.0010822415351867676,1.0,0.9948890805244446,0.9959713220596313,5186.0625,-186.0623779296875,186.0623779296875
105,97,24,ei,2.3012309074401855,24,0.10013550519943237,0.9139854907989502,0.8921156525611877,0.9922511577606201,5151.38818359375,-151.3880615234375,151.3880615234375
106,110,24,ei,3.6986217498779297,24,0.02475762367248535,0.9648964405059814,0.968046247959137,0.9928038716316223,5111.79931640625,-111.7994384765625,111.7994384765625
107,112,24,ei,3.919607639312744,24,0.019848883152008057,0.9845738410949707,0.9720426797866821,0.9918915629386902,5107.14697265625,-107.14712524414062,107.14712524414062
108,119,24,ei,5.151623725891113,24,0.005789995193481445,0.9779364466667175,0.9878512024879456,0.993641197681427,5040.31201171875,-40.311859130859375,40.311859130859375
109,173,24,ei,27.63102149963379,24,0.0,0.9997904300689697,0.9947941303253174,0.9947941303253174,5213.00341796875,-213.0035858154297,213.0035858154297
110,196,24,ei,27.63102149963379,15,0.0,0.9944519400596619,0.9955154657363892,0.9955154657363892,5221.81591796875,-221.8157958984375,221.8157958984375
111,217,24,ei,27.63102149963379,24,0.0,1.0,0.995830774307251,0.995830774307251,5200.4873046875,-200.487060546875,200.487060546875
112,31,25,ei,27.63102149963379,25,0.0,1.0,0.9950180649757385,0.9950180649757385,5059.0712890625,-59.0711669921875,59.0711669921875
113,50,25,ei,4.547556400299072,25,0.010593056678771973,0.9856389760971069,0.9801262617111206,0.9907193183898926,5185.97021484375,-185.9700164794922,185.9700164794922
114,128,25,ei,3.216144561767578,25,0.04010939598083496,0.9693845510482788,0.9554478526115417,0.9955572485923767,5018.2138671875,-18.213897705078125,18.213897705078125
115,146,25,ei,4.338851451873779,25,0.013051509857177734,0.9930246472358704,0.9823310375213623,0.99538254737854,5079.36279296875,-79.3626708984375,79.3626708984375
116,168,25,ei,2.6099658012390137,25,0.07353705167770386,0.9367850422859192,0.9209156036376953,0.9944526553153992,5077.93359375,-77.93350219726562,77.93350219726562
117,209,25,ei,3.8265984058380127,25,0.02178359031677246,0.9953374862670898,0.9715052247047424,0.9932888150215149,5150.9326171875,-150.932861328125,150.932861328125
118,229,25,ei,2.638946771621704,25,0.07143646478652954,0.9339275360107422,0.9225611090660095,0.9939975738525391,5122.97265625,-122.9725341796875,122.9725341796875
119,24,26,ei,4.867259502410889,26,0.007694423198699951,0.9894132018089294,0.9868455529212952,0.9945399761199951,5120.8330078125,-120.83316040039062,120.83316040039062
120,47,26,ei,3.025937080383301,26,0.04851233959197998,0.9409312605857849,0.9464298486709595,0.9949421882629395,5166.408203125,-166.408203125,166.408203125
121,86,26,ei,3.4055511951446533,26,0.03318852186203003,0.9784200191497803,0.9625889658927917,0.9957774877548218,5029.14208984375,-29.142120361328125,29.142120361328125
122,95,26,ei,1.8136961460113525,26,0.1630503535270691,0.8439980149269104,0.8304051756858826,0.9934555292129517,5042.84619140625,-42.845977783203125,42.845977783203125
123,101,26,ei,2.862720489501953,26,0.0571131706237793,0.9550231695175171,0.9380264282226562,0.9951395988464355,5196.5009765625,-196.50103759765625,196.50103759765625
124,116,26,ei,2.271975040435791,26,0.10310834646224976,0.8912322521209717,0.8901236057281494,0.9932319521903992,5108.09033203125,-108.09033203125,108.09033203125
125,125,26,ei,3.9454421997070312,26,0.019342660903930664,1.0,0.9730295538902283,0.9923722147941589,5091.50439453125,-91.50454711914062,91.50454711914062
126,130,26,ei,2.9403605461120605,26,0.052846670150756836,0.9559598565101624,0.9421144723892212,0.994961142539978,5076.81787109375,-76.8177490234375,76.8177490234375
127,144,26,ei,3.5826048851013184,26,0.02780318260192871,0.9777288436889648,0.9671124219894409,0.9949156045913696,5155.27587890625,-155.27587890625,155.27587890625
128,147,26,ei,4.547792911529541,26,0.010590553283691406,1.0,0.9851717948913574,0.9957623481750488,5122.2841796875,-122.28433227539062,122.28433227539062
129,149,26,ei,5.938893795013428,26,0.0026349425315856934,1.0,0.9911275506019592,0.9937624931335449,5181.998046875,-181.9980926513672,181.9980926513672
130,174,26,ei,2.375559091567993,26,0.09296250343322754,0.9082075357437134,0.9019569158554077,0.9949194192886353,5088.05810546875,-88.05807495117188,88.05807495117188
131,181,26,ei,3.7537131309509277,26,0.023430585861206055,0.9594342708587646,0.972339391708374,0.9957699775695801,5182.54345703125,-182.54351806640625,182.54351806640625
132,189,26,ei,6.644171237945557,26,0.001301586627960205,1.0,0.9941493272781372,0.9954509139060974,5050.09814453125,-50.098114013671875,50.098114013671875
133,195,26,ei,3.7340824604034424,26,0.023895084857940674,0.9932010769844055,0.9711458086967468,0.9950408935546875,5187.4365234375,-187.43663024902344,187.43663024902344
134,199,26,ei,3.1346352100372314,26,0.04351562261581421,0.9410002827644348,0.9514797329902649,0.9949953556060791,5087.07958984375,-87.07955932617188,87.07955932617188
135,212,26,ei,6.503356456756592,26,0.001498401165008545,1.0,0.9936715960502625,0.995169997215271,5004.77685546875,-4.77685546875,4.77685546875
136,5,27,ei,2.7333450317382812,27,0.0650014877319336,0.9481082558631897,0.9297472238540649,0.9947487115859985,5186.953125,-186.953125,186.953125
137,45,27,ei,1.631026268005371,27,0.195728600025177,0.8202319145202637,0.799156665802002,0.994885265827179,5094.8974609375,-94.8973388671875,94.8973388671875
138,59,27,ei,3.3176612854003906,27,0.036237478256225586,0.9515054225921631,0.9571952819824219,0.9934327602386475,5055.2138671875,-55.213653564453125,55.213653564453125
139,72,27,ei,2.7752625942230225,27,0.062333106994628906,0.9426798224449158,0.9303041696548462,0.9926372766494751,5056.64501953125,-56.6451416015625,56.6451416015625
140,82,27,ei,2.513080596923828,27,0.08101826906204224,0.9325792789459229,0.9138290882110596,0.9948473572731018,5173.5859375,-173.58604431152344,173.58604431152344
141,197,27,ei,3.141162872314453,27,0.043232500553131104,0.9754188656806946,0.951762855052948,0.9949953556060791,5066.09375,-66.0938720703125,66.0938720703125
142,249,27,ei,2.304140567779541,27,0.09984457492828369,0.9185563921928406,0.8935427069664001,0.9933872818946838,5049.046875,-49.046966552734375,49.046966552734375
143,17,28,ei,2.942702531814575,28,0.052723050117492676,0.951113760471344,0.9416689872741699,0.9943920373916626,5178.994140625,-178.994140625,178.994140625
144,20,28,ei,2.367358922958374,13,0.0937279462814331,0.9232079386711121,0.8995001912117004,0.9932281374931335,5024.48095703125,-24.48114013671875,24.48114013671875
145,67,28,ei,3.4603943824768066,28,0.0314173698425293,0.9768310189247131,0.9611176252365112,0.9925349950790405,5110.23681640625,-110.23686218261719,110.23686218261719
146,74,28,ei,27.63102149963379,28,0.0,1.0,0.9932357668876648,0.9932357668876648,5091.80712890625,-91.8072509765625,91.8072509765625
147,103,28,ei,3.5637173652648926,9,0.028333306312561035,0.9825350642204285,0.9669353365898132,0.9952686429023743,5182.79736328125,-182.79754638671875,182.79754638671875
148,115,28,ei,3.485476016998291,28,0.030639171600341797,0.9626448154449463,0.9642574787139893,0.994896650314331,5028.515625,-28.5155029296875,28.5155029296875
149,117,28,ei,3.577786445617676,28,0.027937471866607666,0.9814960956573486,0.9679502248764038,0.9958876967430115,5066.85693359375,-66.85702514648438,66.85702514648438
150,133,28,ei,3.96791672706604,28,0.018912792205810547,0.9828302264213562,0.9766292572021484,0.995542049407959,5016.21533203125,-16.215423583984375,16.215423583984375
151,141,28,ei,3.1122219562530518,28,0.04450196027755737,0.9502410888671875,0.9499166011810303,0.9944185614585876,5107.10546875,-107.10536193847656,107.10536193847656
152,169,28,ei,2.0194921493530273,28,0.1327228546142578,0.8943282961845398,0.8633662462234497,0.9960891008377075,5056.15966796875,-56.159820556640625,56.159820556640625
153,203,28,ei,3.3760766983032227,28,0.034181296825408936,0.9564352035522461,0.9605787396430969,0.9947600364685059,5103.20654296875,-103.20654296875,103.20654296875
154,211,28,ei,1.865453839302063,28,0.15482592582702637,0.8576024174690247,0.8391527533531189,0.9939786791801453,5083.11865234375,-83.1185302734375,83.1185302734375
155,220,28,ei,2.862778902053833,28,0.057109832763671875,0.9269159436225891,0.9389070868492126,0.9960169196128845,5039.52587890625,-39.5257568359375,39.5257568359375
156,38,29,ei,3.9774959087371826,29,0.01873248815536499,0.9959255456924438,0.9767335653305054,0.9954660534858704,5053.70458984375,-53.704681396484375,53.704681396484375
157,54,29,ei,2.8006622791290283,29,0.06076979637145996,0.946519672870636,0.9346545338630676,0.9954243302345276,5132.1591796875,-132.15911865234375,132.15911865234375
158,80,29,ei,2.5127415657043457,29,0.08104574680328369,0.9276371002197266,0.9133272767066956,0.9943730235099792,5148.02880859375,-148.0286865234375,148.0286865234375
159,160,29,ei,2.6225578784942627,29,0.07261687517166138,0.9372710585594177,0.9216992855072021,0.9943161606788635,5074.53271484375,-74.53271484375,74.53271484375
160,163,29,ei,1.7468031644821167,29,0.17433035373687744,0.8380441665649414,0.8205397129058838,0.9948700666427612,5158.017578125,-158.0173797607422,158.0173797607422
161,166,29,ei,2.663888454437256,29,0.06967675685882568,0.9095984697341919,0.9256526827812195,0.9953294396400452,5142.26953125,-142.26942443847656,142.26942443847656
162,175,29,ei,2.419111728668213,29,0.0890006422996521,0.90897136926651,0.9041479229927063,0.9931485652923584,5036.27685546875,-36.276641845703125,36.276641845703125
163,232,29,ei,3.0127816200256348,29,0.04915475845336914,0.9634581208229065,0.946664571762085,0.9958193302154541,5114.56787109375,-114.56787109375,114.56787109375
164,245,29,ei,5.973976135253906,29,0.002544105052947998,0.9901571273803711,0.9926638007164001,0.9952079057693481,5171.82861328125,-171.8286895751953,171.8286895751953
165,0,30,ei,6.641016483306885,30,0.001305699348449707,1.0,0.9914717078208923,0.992777407169342,4325.400390625,674.599365234375,0.0
166,1,30,ei,3.2726194858551025,30,0.03790700435638428,0.9727029204368591,0.9549158215522766,0.9928228259086609,4752.9873046875,247.0126495361328,0.0
167,2,30,ei,3.9325737953186035,30,0.01959317922592163,0.993157148361206,0.9740025401115417,0.9935957193374634,3502.5244140625,1497.4757080078125,0.0
168,3,30,ei,4.9870452880859375,30,0.006825804710388184,0.9877269864082336,0.9868153929710388,0.993641197681427,4678.81396484375,321.18621826171875,0.0
169,4,30,ei,27.63102149963379,30,0.0,1.0,0.9947941303253174,0.9947941303253174,4889.66162109375,110.33837890625,0.0
170,6,30,ei,2.5624961853027344,30,0.07711201906204224,0.9272404909133911,0.9131879210472107,0.9902999401092529,4724.16455078125,275.83526611328125,0.0
171,8,30,ei,4.194169998168945,30,0.015083253383636475,0.9609586000442505,0.9797375202178955,0.994820773601532,4113.9267578125,886.0731201171875,0.0
172,10,30,ei,2.750725269317627,30,0.063881516456604,0.9288855791091919,0.9306697845458984,0.9945513010025024,4649.9072265625,350.0926513671875,0.0
173,11,30,ei,2.6827447414398193,21,0.06837522983551025,0.937456488609314,0.9270414710044861,0.9954167008399963,5118.58203125,-118.58200073242188,118.58200073242188
174,13,30,ei,1.5602463483810425,30,0.21008431911468506,0.8006506562232971,0.7822614312171936,0.9923457503318787,4735.8349609375,264.16485595703125,0.0
175,14,30,ei,3.6995105743408203,30,0.024735629558563232,0.9836521744728088,0.9708976149559021,0.9956332445144653,4949.189453125,50.810516357421875,0.0
176,15,30,ei,3.5147902965545654,11,0.029754042625427246,0.9768185615539551,0.9645848870277405,0.9943389296531677,5106.33642578125,-106.33648681640625,106.33648681640625
177,16,30,ei,3.246596574783325,30,0.03890639543533325,0.9654017686843872,0.9546135663986206,0.9935199618339539,4154.84375,845.1563720703125,0.0
