episode_index,lane,step_count,method,return,episode_length,regret,best_value,best_oracle_value,ground_truth,budget_used,remaining_budget,budget_overshoot
0,240,10,ei_cool,7.608394145965576,10,0.0004962682723999023,0.9868969917297363,0.9926788806915283,0.9931751489639282,5012.240234375,-12.24041748046875,12.24041748046875
1,198,12,ei_cool,27.63102149963379,12,0.0,0.9933435916900635,0.9928417801856995,0.9928417801856995,6792.6201171875,-1792.6201171875,1792.6201171875
2,254,12,ei_cool,27.63102149963379,12,0.0,1.0,0.9962220788002014,0.9962220788002014,5020.70263671875,-20.702423095703125,20.702423095703125
3,16,13,ei_cool,4.410196304321289,13,0.012152791023254395,0.9785913228988647,0.9830019474029541,0.9951547384262085,5033.14404296875,-33.1439208984375,33.1439208984375
4,57,13,ei_cool,3.869718074798584,13,0.020864248275756836,0.977665901184082,0.9717276096343994,0.9925918579101562,5116.9990234375,-116.99891662597656,116.99891662597656
5,3,14,ei_cool,5.774362564086914,14,0.0031061768531799316,0.9911061525344849,0.9926599860191345,0.9957661628723145,5211.18017578125,-211.17999267578125,211.17999267578125
6,140,14,ei_cool,27.63102149963379,14,0.0,0.9769970774650574,0.9942706227302551,0.9942706227302551,5024.55810546875,-24.558197021484375,24.558197021484375
7,12,15,ei_cool,6.695953845977783,15,0.0012359023094177246,1.0,0.9932205677032471,0.9944564700126648,5049.2373046875,-49.237548828125,49.237548828125
8,39,15,ei_cool,5.80742883682251,15,0.0030051469802856445,0.9952680468559265,0.9919370412826538,0.9949421882629395,5121.82666015625,-121.82685852050781,121.82685852050781
9,155,15,ei_cool,27.63102149963379,15,0.0,1.0,0.9946992993354797,0.9946992993354797,5556.4404296875,-556.440673828125,556.440673828125
10,171,15,ei_cool,27.63102149963379,15,0.0,1.0,0.9938989877700806,0.9938989877700806,5240.4501953125,-240.4501495361328,240.4501495361328
11,193,15,ei_cool,27.63102149963379,15,0.0,0.9970760941505432,0.994820773601532,0.994820773601532,5047.8359375,-47.836181640625,47.836181640625
12,239,15,ei_cool,5.93801212310791,15,0.0026372671127319336,0.9938124418258667,0.9919747710227966,0.9946120381355286,5025.7978515625,-25.798004150390625,25.798004150390625
13,255,15,ei_cool,6.059916973114014,15,0.0023345947265625,1.0,0.9923608899116516,0.9946954846382141,5518.87158203125,-518.8717041015625,518.8717041015625
14,28,16,ei_cool,5.345500469207764,16,0.004769563674926758,0.9874682426452637,0.9828932285308838,0.9876627922058105,5078.24609375,-78.24589538574219,78.24589538574219
15,53,16,ei_cool,27.63102149963379,16,0.0,1.0,0.9944299459457397,0.9944299459457397,5227.93505859375,-227.93524169921875,227.93524169921875
16,88,16,ei_cool,4.669927597045898,16,0.009372949600219727,0.9899391531944275,0.9840825796127319,0.9934555292129517,5279.61376953125,-279.61395263671875,279.61395263671875
17,92,16,ei_cool,8.421067237854004,16,0.00022017955780029297,0.9971153140068054,0.9950788021087646,0.9952989816665649,5725.13916015625,-725.1392822265625,725.1392822265625
18,110,16,ei_cool,6.340712547302246,16,0.0017630457878112793,0.9894112348556519,0.9909196496009827,0.992682695388794,5313.5087890625,-313.508544921875,313.508544921875
19,168,16,ei_cool,27.63102149963379,16,0.0,0.9914717674255371,0.9953294396400452,0.9953294396400452,5268.68408203125,-268.6839294433594,268.6839294433594
20,6,17,ei_cool,5.13851261138916,17,0.005866408348083496,0.9927710294723511,0.9898617267608643,0.9957281351089478,5048.8671875,-48.86705017089844,48.86705017089844
21,18,17,ei_cool,6.8004841804504395,17,0.0011132359504699707,0.994402289390564,0.9920164346694946,0.9931296706199646,5015.5126953125,-15.512741088867188,15.512741088867188
22,40,17,ei_cool,27.63102149963379,17,0.0,0.993066132068634,0.9959484934806824,0.9959484934806824,5039.13134765625,-39.131561279296875,39.131561279296875
23,50,17,ei_cool,27.63102149963379,17,0.0,1.0,0.9931485652923584,0.9931485652923584,5123.69580078125,-123.69561767578125,123.69561767578125
24,64,17,ei_cool,27.63102149963379,17,0.0,0.9946634769439697,0.9951736927032471,0.9951736927032471,5016.6298828125,-16.629898071289062,16.629898071289062
25,90,17,ei_cool,8.126774787902832,17,0.0002955198287963867,0.9907399415969849,0.9928682446479797,0.9931637644767761,5069.65478515625,-69.65461730957031,69.65461730957031
26,99,17,ei_cool,27.63102149963379,17,0.0,0.9994049072265625,0.9959826469421387,0.9959826469421387,5123.96337890625,-123.96356201171875,123.96356201171875
27,133,17,ei_cool,5.69916296005249,17,0.0033487677574157715,0.9905704855918884,0.9913884997367859,0.9947372674942017,5371.69677734375,-371.69671630859375,371.69671630859375
