episode_index,lane,step_count,method,return,episode_length,regret,best_value,best_oracle_value,ground_truth,budget_used,remaining_budget,budget_overshoot
0,229,10,ei_cool,6.526576519012451,10,0.0014640092849731445,0.983569860458374,0.9935237169265747,0.9949877262115479,5145.5283203125,-145.52847290039062,145.52847290039062
1,23,11,ei_cool,5.395492076873779,11,0.004536986351013184,0.9881473183631897,0.9896692037582397,0.9942061901092529,5297.51220703125,-297.51220703125,297.51220703125
2,91,11,ei_cool,4.932565212249756,11,0.007207989692687988,0.990729808807373,0.9877607822418213,0.9949687719345093,5895.79296875,-895.7930908203125,895.7930908203125
3,255,12,ei_cool,4.145273685455322,12,0.015839099884033203,0.984775960445404,0.9781205654144287,0.9939596652984619,5085.58203125,-85.58189392089844,85.58189392089844
4,105,13,ei_cool,4.458811283111572,13,0.01157611608505249,1.0,0.9830132126808167,0.9945893287658691,5099.083984375,-99.084228515625,99.084228515625
5,182,13,ei_cool,5.130185604095459,13,0.005915462970733643,0.9810917377471924,0.9879077076911926,0.9938231706619263,5074.826171875,-74.82635498046875,74.82635498046875
6,188,13,ei_cool,4.81303596496582,13,0.008123159408569336,0.9925501346588135,0.9850026965141296,0.993125855922699,5099.98388671875,-99.98391723632812,99.98391723632812
7,201,14,ei_cool,27.63102149963379,14,0.0,0.9970024228096008,0.9943844676017761,0.9943844676017761,5001.98095703125,-1.980987548828125,1.980987548828125
8,227,14,ei_cool,7.322454929351807,14,0.0006605386734008789,0.9973597526550293,0.9947676062583923,0.9954281449317932,5009.4638671875,-9.463897705078125,9.463897705078125
9,53,15,ei_cool,6.321525573730469,15,0.0017971992492675781,0.9921994805335999,0.9930349588394165,0.9948321580886841,5042.4189453125,-42.418853759765625,42.418853759765625
10,71,15,ei_cool,5.735594272613525,15,0.0032289624214172363,0.9899981021881104,0.9860779047012329,0.9893068671226501,5178.78857421875,-178.78842163085938,178.78842163085938
11,17,16,ei_cool,5.143115997314453,16,0.0058394670486450195,0.9841569066047668,0.9891672730445862,0.9950067400932312,5019.609375,-19.609573364257812,19.609573364257812
12,46,16,ei_cool,27.63102149963379,16,0.0,1.0,0.9953635334968567,0.9953635334968567,5221.359375,-221.35931396484375,221.35931396484375
13,73,16,ei_cool,27.63102149963379,16,0.0,0.9959669709205627,0.994957447052002,0.994957447052002,5135.91552734375,-135.9153289794922,135.9153289794922
14,90,16,ei_cool,4.896643161773682,16,0.007471621036529541,0.9889699220657349,0.9874781966209412,0.9949498176574707,5335.4443359375,-335.44439697265625,335.44439697265625
15,93,16,ei_cool,27.63102149963379,16,0.0,1.0,0.9950674176216125,0.9950674176216125,5000.72998046875,-0.7298431396484375,0.7298431396484375
16,100,16,ei_cool,4.888721466064453,16,0.0075310468673706055,1.0,0.9878097772598267,0.9953408241271973,5054.322265625,-54.32212829589844,54.32212829589844
17,203,16,ei_cool,27.63102149963379,16,0.0,1.0,0.9897069334983826,0.9897069334983826,5062.55517578125,-62.55523681640625,62.55523681640625
18,225,16,ei_cool,27.63102149963379,16,0.0,1.0,0.9930955767631531,0.9930955767631531,5047.5537109375,-47.553955078125,47.553955078125
19,239,16,ei_cool,5.468992233276367,16,0.0042154788970947266,0.9928439855575562,0.9907570481300354,0.9949725270271301,5043.01416015625,-43.01414489746094,43.01414489746094
20,245,16,ei_cool,5.357519626617432,16,0.004712581634521484,0.9844951033592224,0.9899184703826904,0.9946310520172119,5162.46728515625,-162.4674072265625,162.4674072265625
21,97,17,ei_cool,6.121545791625977,17,0.0021950602531433105,0.9809547066688538,0.9927205443382263,0.9949156045913696,6548.447265625,-1548.447265625,1548.447265625
22,123,17,ei_cool,27.63102149963379,17,0.0,0.9809846878051758,0.995492696762085,0.995492696762085,5028.98486328125,-28.98492431640625,28.98492431640625
23,142,17,ei_cool,4.861351013183594,17,0.007740020751953125,1.0,0.9878248572349548,0.995564877986908,5119.103515625,-119.10354614257812,119.10354614257812
24,199,17,ei_cool,27.63102149963379,17,0.0,1.0,0.9951319694519043,0.9951319694519043,5103.16357421875,-103.16336059570312,103.16336059570312
25,214,17,ei_cool,5.656769275665283,17,0.003493785858154297,0.9845860600471497,0.9851793050765991,0.9886730909347534,5010.80126953125,-10.801162719726562,10.801162719726562
26,12,18,ei_cool,5.026578903198242,18,0.006561219692230225,0.9928188323974609,0.9886466860771179,0.9952079057693481,5082.58154296875,-82.58169555664062,82.58169555664062
27,14,18,ei_cool,27.63102149963379,18,0.0,0.99221271276474,0.9934820532798767,0.9934820532798767,5313.7646484375,-313.7646179199219,313.7646179199219
28,22,18,ei_cool,27.63102149963379,18,0.0,0.9916334748268127,0.9953066110610962,0.9953066110610962,5347.02001953125,-347.0201416015625,347.0201416015625
29,32,18,ei_cool,6.6418843269348145,18,0.0013045668601989746,0.998502254486084,0.9934782385826111,0.9947828054428101,5098.30859375,-98.30860900878906,98.30860900878906
30,44,18,ei_cool,27.63102149963379,18,0.0,1.0,0.9947562217712402,0.9947562217712402,5439.447265625,-439.44744873046875,439.44744873046875
31,48,18,ei_cool,5.770895481109619,18,0.0031169652938842773,1.0,0.9876477122306824,0.9907646775245667,5108.87451171875,-108.87431335449219,108.87431335449219
