episode_index,lane,step_count,method,return,episode_length,regret,best_value,best_oracle_value,ground_truth,budget_used,remaining_budget,budget_overshoot
12,145,12,random,4.551519870758057,12,0.010551154613494873,0.9835890531539917,0.9836208820343018,0.9941720366477966,5126.5048828125,-126.50507354736328,126.50507354736328
13,31,13,random,4.119779109954834,13,0.016248106956481934,0.9925230145454407,0.9776281714439392,0.9938762784004211,5264.19677734375,-264.1968688964844,264.1968688964844
14,60,13,random,5.419302940368652,13,0.004430234432220459,0.9925734400749207,0.9912447333335876,0.9956749677658081,5157.91162109375,-157.91163635253906,157.91163635253906
15,104,13,random,5.880548477172852,13,0.002793252468109131,1.0,0.9921451807022095,0.9949384331703186,5122.580078125,-122.57989501953125,122.57989501953125
16,109,13,random,4.8059000968933105,13,0.008181333541870117,0.9988560080528259,0.9860703945159912,0.9942517280578613,5916.4521484375,-916.4522705078125,916.4522705078125
17,161,13,random,4.707475185394287,13,0.009027540683746338,0.9801413416862488,0.9840074181556702,0.9930349588394165,5020.25634765625,-20.2564697265625,20.2564697265625
18,178,13,random,5.351932048797607,13,0.004738986492156982,1.0,0.9898806810379028,0.9946196675300598,5119.30859375,-119.30841064453125,119.30841064453125
19,200,13,random,4.260100841522217,13,0.014120876789093018,0.9744927883148193,0.9806050062179565,0.9947258830070496,5266.66650390625,-266.66644287109375,266.66644287109375
20,4,14,random,27.63102149963379,14,0.0,0.9915768504142761,0.9932319521903992,0.9932319521903992,6194.98486328125,-1194.98486328125,1194.98486328125
21,47,14,random,5.833327770233154,14,0.002928316593170166,0.9936866164207458,0.9916040897369385,0.9945324063301086,6302.70703125,-1302.707275390625,1302.707275390625
22,74,14,random,27.63102149963379,14,0.0,1.0,0.9951509833335876,0.9951509833335876,5056.11328125,-56.113494873046875,56.113494873046875
23,102,14,random,5.69178581237793,14,0.003373563289642334,1.0,0.9919824004173279,0.9953559637069702,5510.61767578125,-510.6175842285156,510.6175842285156
24,130,14,random,4.335764408111572,14,0.013091862201690674,0.9919121861457825,0.9822185635566711,0.9953104257583618,5105.6728515625,-105.67308044433594,105.67308044433594
25,207,14,random,4.5999040603637695,14,0.010052800178527832,0.9943574666976929,0.9775647521018982,0.987617552280426,5084.92041015625,-84.92059326171875,84.92059326171875
26,211,14,random,5.366310119628906,14,0.004671335220336914,0.9921410083770752,0.9892087578773499,0.9938800930976868,5091.47900390625,-91.47921752929688,91.47921752929688
27,18,15,random,6.812495708465576,15,0.0010999441146850586,0.9982589483261108,0.9937245845794678,0.9948245286941528,5563.80224609375,-563.8020629882812,563.8020629882812
28,27,15,random,5.106113433837891,15,0.006059587001800537,1.0,0.9860628247261047,0.9921224117279053,5098.056640625,-98.05682373046875,98.05682373046875
29,66,15,random,5.691608905792236,15,0.003374159336090088,0.9949436187744141,0.9921602606773376,0.9955344200134277,5221.95849609375,-221.95843505859375,221.95843505859375
30,73,15,random,4.993114948272705,15,0.006784498691558838,0.9795618057250977,0.9885373115539551,0.9953218102455139,5059.2109375,-59.21080017089844,59.21080017089844
31,86,15,random,27.63102149963379,15,0.0,0.9935746788978577,0.9952876567840576,0.9952876567840576,5081.3203125,-81.32048034667969,81.32048034667969
32,127,15,random,3.751255989074707,15,0.023488223552703857,0.9764470458030701,0.9715830087661743,0.9950712323188782,5183.6513671875,-183.65115356445312,183.65115356445312
33,166,15,random,27.63102149963379,15,0.0,0.9883645176887512,0.9938800930976868,0.9938800930976868,5107.73046875,-107.73056030273438,107.73056030273438
34,202,15,random,4.487051963806152,15,0.011253774166107178,0.9863684773445129,0.9830282330513,0.9942820072174072,5098.2392578125,-98.23937225341797,98.23937225341797
35,239,15,random,4.487926006317139,15,0.011243939399719238,0.9842442274093628,0.9838272929191589,0.9950712323188782,5236.1044921875,-236.1045379638672,236.1045379638672
36,52,16,random,5.9632568359375,16,0.0025715231895446777,1.0,0.9929705262184143,0.995542049407959,5040.93408203125,-40.93415069580078,40.93415069580078
37,79,16,random,27.63102149963379,16,0.0,0.9964429140090942,0.994983971118927,0.994983971118927,5184.646484375,-184.6466064453125,184.6466064453125
38,97,16,random,5.4289960861206055,16,0.004387497901916504,1.0,0.9910330176353455,0.995420515537262,5158.10302734375,-158.10296630859375,158.10296630859375
39,118,16,random,6.03361177444458,16,0.002396821975708008,0.9961183071136475,0.9929781556129456,0.9953749775886536,5049.14990234375,-49.149932861328125,49.149932861328125
