episode_index,lane,step_count,action_mode,return,episode_length,regret,best_value,best_oracle_value,ground_truth,budget_used,remaining_budget,budget_overshoot
179,122,23,argmax,5.174805641174316,23,0.005657315254211426,0.9936642050743103,0.9878550171852112,0.9935123324394226,5274.73583984375,-274.73602294921875,274.73602294921875
180,124,23,argmax,5.623218059539795,23,0.003612995147705078,0.9848114848136902,0.9920164346694946,0.9956294298171997,5044.6630859375,-44.663116455078125,44.663116455078125
181,148,23,argmax,5.45111083984375,23,0.004291534423828125,1.0,0.9908062815666199,0.995097815990448,5036.89990234375,-36.89977264404297,36.89977264404297
182,166,23,argmax,5.462073802947998,23,0.004244744777679443,0.9971501231193542,0.9860967397689819,0.9903414845466614,5422.28125,-422.28143310546875,422.28143310546875
183,181,23,argmax,5.016941547393799,23,0.006624758243560791,0.9895656108856201,0.9884920716285706,0.9951168298721313,5171.23046875,-171.23062133789062,171.23062133789062
184,218,23,argmax,5.980156898498535,23,0.0025284290313720703,1.0,0.9924555420875549,0.994983971118927,5189.47607421875,-189.47610473632812,189.47610473632812
185,226,23,argmax,27.63102149963379,23,0.0,1.0,0.9947941303253174,0.9947941303253174,5283.13330078125,-283.13336181640625,283.13336181640625
186,4,24,argmax,6.176494598388672,24,0.0020776987075805664,0.9955734610557556,0.992860734462738,0.9949384331703186,5343.78857421875,-343.7887878417969,343.7887878417969
187,71,24,argmax,27.63102149963379,24,0.0,1.0,0.9954357147216797,0.9954357147216797,5303.26220703125,-303.2621154785156,303.2621154785156
188,88,24,argmax,7.629636287689209,24,0.000485837459564209,1.0,0.9946803450584412,0.9951661825180054,5114.560546875,-114.56039428710938,114.56039428710938
189,89,24,argmax,6.501250743865967,24,0.0015015602111816406,0.9956435561180115,0.9932281374931335,0.9947296977043152,5083.58056640625,-83.58056640625,83.58056640625
190,117,24,argmax,6.364142894744873,24,0.0017222166061401367,0.9895167946815491,0.9935540556907654,0.9952762722969055,6332.7177734375,-1332.718017578125,1332.718017578125
191,192,24,argmax,27.63102149963379,24,0.0,0.9909557700157166,0.9922473430633545,0.9922473430633545,6835.9248046875,-1835.9248046875,1835.9248046875
192,210,24,argmax,5.646923065185547,24,0.0035283565521240234,1.0,0.9917289018630981,0.9952572584152222,5084.39453125,-84.39431762695312,84.39431762695312
193,215,24,argmax,27.63102149963379,24,0.0,1.0,0.9917099475860596,0.9917099475860596,5176.3203125,-176.32022094726562,176.32022094726562
194,244,24,argmax,7.364191055297852,24,0.000633537769317627,0.9893621206283569,0.9942213296890259,0.9948548674583435,5336.15283203125,-336.15301513671875,336.15301513671875
195,7,25,argmax,7.771633625030518,25,0.0004215240478515625,0.9938551187515259,0.9951736927032471,0.9955952167510986,5081.51513671875,-81.51519775390625,81.51519775390625
196,9,25,argmax,27.63102149963379,25,0.0,0.9855675101280212,0.9941530823707581,0.9941530823707581,5317.5712890625,-317.57147216796875,317.57147216796875
197,23,25,argmax,27.63102149963379,25,0.0,0.9864451885223389,0.9951661825180054,0.9951661825180054,7193.69384765625,-2193.69384765625,2193.69384765625
198,31,25,argmax,27.63102149963379,25,0.0,0.995713472366333,0.9934896230697632,0.9934896230697632,5003.78759765625,-3.787689208984375,3.787689208984375
199,39,25,argmax,5.373365879058838,25,0.004638493061065674,0.995018720626831,0.9878625273704529,0.9925010204315186,5096.626953125,-96.62718200683594,96.62718200683594
200,62,25,argmax,5.592594623565674,25,0.0037253499031066895,0.9978624582290649,0.9895899295806885,0.9933152794837952,5214.76611328125,-214.76602172851562,214.76602172851562
201,64,25,argmax,6.2242937088012695,25,0.001980721950531006,0.9984434843063354,0.9899411201477051,0.9919218420982361,5118.49951171875,-118.4996109008789,118.4996109008789
202,72,25,argmax,27.63102149963379,25,0.0,0.9945196509361267,0.994350254535675,0.994350254535675,5121.2275390625,-121.22758483886719,121.22758483886719
203,188,25,argmax,27.63102149963379,25,0.0,0.9917165637016296,0.995857298374176,0.995857298374176,5133.73583984375,-133.73568725585938,133.73568725585938
204,212,25,argmax,27.63102149963379,25,0.0,1.0,0.992750883102417,0.992750883102417,5174.9609375,-174.96078491210938,174.96078491210938
205,254,25,argmax,27.63102149963379,25,0.0,0.986295759677887,0.9941872358322144,0.9941872358322144,5182.98828125,-182.98846435546875,182.98846435546875
206,5,26,argmax,5.022851943969727,10,0.00658571720123291,0.9874607920646667,0.9866121411323547,0.9931978583335876,5541.2470703125,-541.246826171875,541.246826171875
207,10,26,argmax,6.011744499206543,26,0.00244981050491333,0.9802150726318359,0.9928948283195496,0.9953446388244629,5131.5439453125,-131.5439453125,131.5439453125
208,14,26,argmax,27.63102149963379,26,0.0,1.0,0.9927016496658325,0.9927016496658325,5157.455078125,-157.454833984375,157.454833984375
209,40,26,argmax,27.63102149963379,26,0.0,0.9980463981628418,0.9962106943130493,0.9962106943130493,5192.71044921875,-192.71044921875,192.71044921875
210,130,26,argmax,9.591499328613281,26,6.830692291259766e-05,0.9897715449333191,0.9949801564216614,0.995048463344574,6105.12646484375,-1105.1265869140625,1105.1265869140625
211,173,26,argmax,5.681747913360596,13,0.003407597541809082,0.9765012860298157,0.9875498414039612,0.9909574389457703,5534.16064453125,-534.1604614257812,534.1604614257812
212,178,26,argmax,5.273988246917725,26,0.005123138427734375,0.9897520542144775,0.9871280193328857,0.9922511577606201,5082.34814453125,-82.34791564941406,82.34791564941406
213,187,26,argmax,5.207685470581055,26,0.0054743289947509766,0.9845483899116516,0.9890125393867493,0.9944868683815002,5039.94287109375,-39.942840576171875,39.942840576171875
214,189,26,argmax,6.5365190505981445,26,0.0014495253562927246,0.9815002679824829,0.9939975738525391,0.9954470992088318,5102.0205078125,-102.02055358886719,102.02055358886719
215,198,26,argmax,5.113617420196533,26,0.00601428747177124,0.9855738878250122,0.9873200058937073,0.9933342933654785,6519.42529296875,-1519.42529296875,1519.42529296875
216,231,26,argmax,6.987776279449463,26,0.0009230971336364746,1.0,0.9912636280059814,0.9921867251396179,5149.40478515625,-149.40478515625,149.40478515625
217,240,26,argmax,27.63102149963379,26,0.0,1.0,0.995405375957489,0.995405375957489,5082.88623046875,-82.88644409179688,82.88644409179688
218,252,26,argmax,5.1291985511779785,26,0.005921304225921631,1.0,0.9888842701911926,0.9948055744171143,5057.41552734375,-57.41569519042969,57.41569519042969
219,53,27,argmax,27.63102149963379,27,0.0,0.9902704358100891,0.9929705262184143,0.9929705262184143,5181.607421875,-181.6074981689453,181.6074981689453
220,63,27,argmax,27.63102149963379,19,0.0,1.0,0.995405375957489,0.995405375957489,5510.34375,-510.3437805175781,510.3437805175781
221,77,27,argmax,5.895685195922852,27,0.002751290798187256,1.0,0.9920504689216614,0.9948017597198486,5547.94384765625,-547.9436645507812,547.9436645507812
222,139,27,argmax,27.63102149963379,27,0.0,1.0,0.9957168102264404,0.9957168102264404,5499.93408203125,-499.93402099609375,499.93402099609375
223,142,27,argmax,27.63102149963379,17,0.0,0.9965019226074219,0.9921640753746033,0.9921640753746033,5076.8037109375,-76.8037109375,76.8037109375
224,152,27,argmax,27.63102149963379,27,0.0,0.9994226694107056,0.9950826168060303,0.9950826168060303,5009.244140625,-9.244102478027344,9.244102478027344
225,170,27,argmax,27.63102149963379,27,0.0,0.9975898265838623,0.9935161471366882,0.9935161471366882,5162.146484375,-162.14639282226562,162.14639282226562
226,221,27,argmax,5.4484477043151855,14,0.004302978515625,1.0,0.9908138513565063,0.9951168298721313,5504.994140625,-504.9939270019531,504.9939270019531
227,235,27,argmax,27.63102149963379,27,0.0,0.9888046979904175,0.9958991408348083,0.9958991408348083,5281.4130859375,-281.41302490234375,281.41302490234375
228,54,28,argmax,27.63102149963379,28,0.0,0.9975315928459167,0.9941037893295288,0.9941037893295288,5350.80810546875,-350.80804443359375,350.80804443359375
229,69,28,argmax,27.63102149963379,17,0.0,1.0,0.9949194192886353,0.9949194192886353,5574.6298828125,-574.630126953125,574.630126953125
230,70,28,argmax,27.63102149963379,28,0.0,0.9947062730789185,0.9948663115501404,0.9948663115501404,5098.68212890625,-98.6822509765625,98.6822509765625
231,90,28,argmax,27.63102149963379,28,0.0,0.9876386523246765,0.9955458641052246,0.9955458641052246,5001.267578125,-1.267547607421875,1.267547607421875
232,112,28,argmax,5.391663551330566,17,0.004554390907287598,0.9969482421875,0.9909952282905579,0.9955496191978455,5092.98681640625,-92.98686218261719,92.98686218261719
233,153,28,argmax,3.7119247913360596,9,0.024430453777313232,0.9787434935569763,0.9703903198242188,0.994820773601532,5042.19091796875,-42.1907958984375,42.1907958984375
234,161,28,argmax,5.228089809417725,28,0.005363762378692627,0.9902893900871277,0.9889144897460938,0.9942782521247864,5287.640625,-287.6405334472656,287.6405334472656
235,174,28,argmax,27.63102149963379,28,0.0,0.9992435574531555,0.9956369996070862,0.9956369996070862,5808.28076171875,-808.28076171875,808.28076171875
236,205,28,argmax,27.63102149963379,28,0.0,0.9979228377342224,0.9941189289093018,0.9941189289093018,5100.572265625,-100.57220458984375,100.57220458984375
237,219,28,argmax,27.63102149963379,18,0.0,1.0,0.9954015612602234,0.9954015612602234,5225.43017578125,-225.43035888671875,225.43035888671875
238,0,29,argmax,6.547475814819336,29,0.001433730125427246,0.9992154240608215,0.9909422993659973,0.9923760294914246,5129.78515625,-129.78500366210938,129.78500366210938
239,29,29,argmax,4.793346405029297,29,0.008284687995910645,0.9807732105255127,0.9857318997383118,0.9940165877342224,5220.7080078125,-220.7080078125,220.7080078125
240,55,29,argmax,27.63102149963379,29,0.0,1.0,0.9959561228752136,0.9959561228752136,5522.87744140625,-522.8772583007812,522.8772583007812
241,80,29,argmax,6.661586284637451,29,0.0012791156768798828,0.9982165694236755,0.9943958520889282,0.9956749677658081,7135.125,-2135.124755859375,2135.124755859375
242,105,29,argmax,27.63102149963379,29,0.0,1.0,0.9944261908531189,0.9944261908531189,5239.5048828125,-239.5048828125,239.5048828125
243,108,29,argmax,27.63102149963379,29,0.0,1.0,0.9943048357963562,0.9943048357963562,5030.255859375,-30.255752563476562,30.255752563476562
244,115,29,argmax,5.561964988708496,13,0.003841221332550049,1.0,0.9911351203918457,0.9949763417243958,5050.5927734375,-50.592803955078125,50.592803955078125
245,119,29,argmax,27.63102149963379,29,0.0,1.0,0.9960776567459106,0.9960776567459106,5313.70751953125,-313.70758056640625,313.70758056640625
246,162,29,argmax,27.63102149963379,10,0.0,1.0,0.9957281351089478,0.9957281351089478,5011.8154296875,-11.815353393554688,11.815353393554688
247,229,29,argmax,5.088621139526367,29,0.006166517734527588,0.9927735924720764,0.9892616271972656,0.9954281449317932,5129.38623046875,-129.3861083984375,129.3861083984375
248,3,30,argmax,27.63102149963379,30,0.0,1.0,0.9952458739280701,0.9952458739280701,4043.96923828125,956.03076171875,0.0
249,6,30,argmax,27.63102149963379,30,0.0,1.0,0.99261075258255,0.99261075258255,5062.96728515625,-62.96728515625,62.96728515625
250,15,30,argmax,27.63102149963379,18,0.0,0.9980787634849548,0.9906664490699768,0.9906664490699768,5408.31689453125,-408.3170166015625,408.3170166015625
251,24,30,argmax,27.63102149963379,30,0.0,1.0,0.9957433342933655,0.9957433342933655,5091.935546875,-91.93545532226562,91.93545532226562
252,25,30,argmax,6.651802062988281,30,0.0012916922569274902,0.9992343187332153,0.9923306107521057,0.9936223030090332,4414.16357421875,585.8365478515625,0.0
253,27,30,argmax,3.8461413383483887,30,0.021362006664276123,0.9615916013717651,0.9730110168457031,0.9943730235099792,2786.71826171875,2213.28173828125,0.0
254,48,30,argmax,6.826905250549316,30,0.0010842084884643555,1.0,0.9932281374931335,0.9943123459815979,4724.1337890625,275.8662109375,0.0
255,59,30,argmax,5.976815223693848,11,0.0025368928909301758,0.9908891320228577,0.9912976622581482,0.9938345551490784,5127.3037109375,-127.30366516113281,127.30366516113281
256,67,30,argmax,27.63102149963379,30,0.0,0.9965528249740601,0.9951319694519043,0.9951319694519043,4821.9736328125,178.0262451171875,0.0
257,74,30,argmax,27.63102149963379,30,0.0,1.0,0.9950447082519531,0.9950447082519531,4849.3447265625,150.65512084960938,0.0
258,91,30,argmax,27.63102149963379,17,0.0,0.996455192565918,0.994297206401825,0.994297206401825,5494.02294921875,-494.02288818359375,494.02288818359375
259,104,30,argmax,27.63102149963379,30,0.0,0.9957754611968994,0.9940468668937683,0.9940468668937683,3954.13818359375,1045.8616943359375,0.0
260,113,30,argmax,6.178131103515625,30,0.002074301242828369,0.993996262550354,0.993042528629303,0.9951168298721313,4253.857421875,746.1427612304688,0.0
261,135,30,argmax,27.63102149963379,30,0.0,1.0,0.9921148419380188,0.9921148419380188,4921.16015625,78.83987426757812,0.0
262,163,30,argmax,27.63102149963379,30,0.0,1.0,0.9960434436798096,0.9960434436798096,4388.08349609375,611.9163818359375,0.0
263,165,30,argmax,27.63102149963379,30,0.0,1.0,0.9955496191978455,0.9955496191978455,4367.72802734375,632.2718505859375,0.0
264,177,30,argmax,5.338365077972412,9,0.004803717136383057,0.9991491436958313,0.9907079935073853,0.9955117106437683,5024.86181640625,-24.861846923828125,24.861846923828125
265,201,30,argmax,4.957118034362793,30,0.007033169269561768,0.9841394424438477,0.988250732421875,0.9952839016914368,3416.938232421875,1583.061767578125,0.0
266,207,30,argmax,7.2005295753479,30,0.0007461905479431152,1.0,0.9925463795661926,0.9932925701141357,4953.37841796875,46.62147521972656,0.0
267,209,30,argmax,27.63102149963379,30,0.0,1.0,0.9957927465438843,0.9957927465438843,4761.2451171875,238.75479125976562,0.0
268,211,30,argmax,27.63102149963379,30,0.0,0.9867812991142273,0.9941530823707581,0.9941530823707581,5161.7265625,-161.72659301757812,161.72659301757812
269,222,30,argmax,6.82514762878418,30,0.001086115837097168,0.9999402761459351,0.9949763417243958,0.9960624575614929,5458.4873046875,-458.4873046875,458.4873046875
270,237,30,argmax,27.63102149963379,22,0.0,0.9933176636695862,0.9955686330795288,0.9955686330795288,5003.5869140625,-3.58709716796875,3.58709716796875
271,247,30,argmax,6.988099098205566,30,0.0009227991104125977,0.990387499332428,0.9909120798110962,0.9918348789215088,4804.8701171875,195.129638671875,0.0
272,18,31,argmax,27.63102149963379,18,0.0,1.0,0.9920013546943665,0.9920013546943665,5058.96533203125,-58.9654541015625,58.9654541015625
273,52,31,argmax,4.174716949462891,15,0.015379548072814941,0.985381543636322,0.9725508093833923,0.9879303574562073,5901.59814453125,-901.5980834960938,901.5980834960938
274,120,31,argmax,5.576076030731201,12,0.003787398338317871,1.0,0.9919559359550476,0.9957433342933655,5850.5341796875,-850.5343017578125,850.5343017578125
275,168,31,argmax,4.307051658630371,17,0.013473212718963623,0.9893892407417297,0.9809491634368896,0.9944223761558533,5032.5029296875,-32.5028076171875,32.5028076171875
276,186,31,argmax,27.63102149963379,14,0.0,1.0,0.9944223761558533,0.9944223761558533,5029.48828125,-29.488037109375,29.488037109375
277,248,31,argmax,6.261104106903076,16,0.0019091367721557617,0.994760274887085,0.9900619387626648,0.9919710755348206,5020.66015625,-20.660011291503906,20.660011291503906
278,87,32,argmax,27.63102149963379,19,0.0,1.0,0.995469868183136,0.995469868183136,5045.75439453125,-45.75421142578125,45.75421142578125
279,118,32,argmax,6.816514015197754,18,0.0010955333709716797,1.0,0.9932357668876648,0.9943313002586365,5104.23486328125,-104.2349853515625,104.2349853515625
280,126,32,argmax,7.652971267700195,18,0.00047463178634643555,1.0,0.9951433539390564,0.9956179857254028,5055.15185546875,-55.15196990966797,55.15196990966797
281,146,32,argmax,27.63102149963379,24,0.0,0.9986538290977478,0.9953179955482483,0.9953179955482483,5160.1298828125,-160.13011169433594,160.13011169433594
282,157,32,argmax,27.63102149963379,16,0.0,0.9980349540710449,0.9946272373199463,0.9946272373199463,5243.33984375,-243.33990478515625,243.33990478515625
283,213,32,argmax,27.63102149963379,14,0.0,1.0,0.9936032891273499,0.9936032891273499,5404.1181640625,-404.117919921875,404.117919921875
284,81,33,argmax,27.63102149963379,23,0.0,1.0,0.9945476055145264,0.9945476055145264,5151.58203125,-151.5819091796875,151.5819091796875
285,98,33,argmax,7.163751125335693,12,0.0007741451263427734,0.9986007809638977,0.9944337606430054,0.9952079057693481,5191.63916015625,-191.63925170898438,191.63925170898438
286,107,33,argmax,27.63102149963379,19,0.0,1.0,0.9949308037757874,0.9949308037757874,5105.8203125,-105.82040405273438,105.82040405273438
287,158,33,argmax,7.413461208343506,12,0.0006030797958374023,0.9825477004051208,0.9940013885498047,0.9946044683456421,5068.01318359375,-68.01295471191406,68.01295471191406
288,166,33,argmax,5.288614273071289,10,0.0050487518310546875,0.9943464398384094,0.9888540506362915,0.9939028024673462,5119.978515625,-119.9786376953125,119.9786376953125
289,200,33,argmax,6.9574408531188965,17,0.0009515285491943359,1.0,0.9933229088783264,0.9942744374275208,5040.302734375,-40.302978515625,40.302978515625
290,217,33,argmax,27.63102149963379,18,0.0,0.9947596788406372,0.9957509636878967,0.9957509636878967,5361.86669921875,-361.8665771484375,361.8665771484375
291,220,33,argmax,27.63102149963379,11,0.0,1.0,0.9945968389511108,0.9945968389511108,5025.345703125,-25.34576416015625,25.34576416015625
292,236,33,argmax,5.351039409637451,18,0.004743218421936035,0.9990264773368835,0.9868381023406982,0.9915813207626343,5156.048828125,-156.0488739013672,156.0488739013672
293,241,33,argmax,5.851733684539795,15,0.002874910831451416,0.9902817010879517,0.99281907081604,0.9956939816474915,5124.48779296875,-124.48797607421875,124.48797607421875
294,32,34,argmax,27.63102149963379,15,0.0,0.9980864524841309,0.9950370788574219,0.9950370788574219,6212.72021484375,-1212.7200927734375,1212.7200927734375
295,76,34,argmax,5.013358116149902,16,0.006648540496826172,0.9966698288917542,0.9863939881324768,0.993042528629303,5430.787109375,-430.787353515625,430.787353515625
296,94,34,argmax,6.438032627105713,21,0.0015995502471923828,0.9971083998680115,0.9905228614807129,0.9921224117279053,5361.84326171875,-361.8431396484375,361.8431396484375
297,136,34,argmax,4.7298150062561035,18,0.00882810354232788,0.9789541959762573,0.984161376953125,0.9929894804954529,5061.22412109375,-61.22394561767578,61.22394561767578
298,172,34,argmax,27.63102149963379,15,0.0,0.9872507452964783,0.9957168102264404,0.9957168102264404,5284.29052734375,-284.2904052734375,284.2904052734375
299,182,34,argmax,27.63102149963379,20,0.0,0.996726930141449,0.9935199618339539,0.9935199618339539,5096.6953125,-96.69554138183594,96.69554138183594
300,193,34,argmax,6.934650897979736,13,0.0009734630584716797,1.0,0.9924933910369873,0.993466854095459,5096.21435546875,-96.21438598632812,96.21438598632812
301,228,34,argmax,4.17575216293335,15,0.015363633632659912,0.977871298789978,0.9780161380767822,0.9933797717094421,5113.82861328125,-113.82838439941406,113.82838439941406
302,245,34,argmax,5.477112770080566,16,0.004181385040283203,0.9984268546104431,0.9898731112480164,0.9940544962882996,5140.64013671875,-140.6400604248047,140.6400604248047
303,34,35,argmax,4.0320634841918945,16,0.01773768663406372,0.9726616144180298,0.9739987850189209,0.9917364716529846,5199.318359375,-199.318115234375,199.318115234375
304,51,35,argmax,5.994043827056885,16,0.002493560314178467,1.0,0.9921526908874512,0.9946462512016296,5711.3564453125,-711.3563232421875,711.3563232421875
305,116,35,argmax,6.051754951477051,23,0.0023537278175354004,0.9909321069717407,0.9907986521720886,0.993152379989624,5150.1005859375,-150.10073852539062,150.10073852539062
306,183,35,argmax,5.328794956207275,21,0.004849910736083984,0.9894551038742065,0.989291787147522,0.994141697883606,5293.435546875,-293.435546875,293.435546875
307,197,35,argmax,5.0342936515808105,19,0.006510794162750244,1.0,0.9890502691268921,0.9955610632896423,5227.82421875,-227.82421875,227.82421875
308,223,35,argmax,5.587599277496338,19,0.0037440061569213867,1.0,0.9905039072036743,0.9942479133605957,5155.99169921875,-155.99169921875,155.99169921875
309,249,35,argmax,4.710974216461182,14,0.008996009826660156,0.9890539050102234,0.9859499931335449,0.9949460029602051,5324.4912109375,-324.4913330078125,324.4913330078125
310,8,36,argmax,5.858745098114014,22,0.0028548240661621094,0.9988689422607422,0.9898316264152527,0.9926864504814148,5258.35107421875,-258.35113525390625,258.35113525390625
311,20,36,argmax,5.3294219970703125,19,0.0048468708992004395,0.9832258224487305,0.9902319312095642,0.9950788021087646,5981.6103515625,-981.6104125976562,981.6104125976562
312,46,36,argmax,27.63102149963379,15,0.0,1.0,0.9950674176216125,0.9950674176216125,7111.634765625,-2111.634765625,2111.634765625
313,47,36,argmax,27.63102149963379,16,0.0,1.0,0.988322377204895,0.988322377204895,5437.46826171875,-437.46826171875,437.46826171875
314,49,36,argmax,6.330085754394531,20,0.0017818808555603027,1.0,0.9930122494697571,0.9947941303253174,5156.33837890625,-156.3382568359375,156.3382568359375
315,96,36,argmax,4.814203262329102,16,0.008113682270050049,0.9942089915275574,0.982027530670166,0.9901412129402161,6529.9091796875,-1529.9091796875,1529.9091796875
316,122,36,argmax,6.671561241149902,13,0.0012664198875427246,1.0,0.9933038949966431,0.9945703148841858,5905.72509765625,-905.7252197265625,905.7252197265625
317,129,36,argmax,4.164878845214844,23,0.015531599521636963,0.9893025159835815,0.9802497029304504,0.9957813024520874,5272.7783203125,-272.778076171875,272.778076171875
318,140,36,argmax,27.63102149963379,23,0.0,1.0,0.9943275451660156,0.9943275451660156,5194.8466796875,-194.84674072265625,194.84674072265625
319,145,36,argmax,4.798525333404541,17,0.008241891860961914,0.9887705445289612,0.9869660139083862,0.9952079057693481,5561.06591796875,-561.0659790039062,561.0659790039062
320,195,36,argmax,6.365979194641113,14,0.001719057559967041,0.9960278272628784,0.993929386138916,0.9956484436988831,5203.25146484375,-203.25132751464844,203.25132751464844
321,203,36,argmax,7.546681880950928,23,0.0005278587341308594,0.9973944425582886,0.9952040910720825,0.9957319498062134,5794.22021484375,-794.2200927734375,794.2200927734375
322,232,36,argmax,7.103253364562988,17,0.0008224248886108398,0.9902123212814331,0.9931296706199646,0.9939520955085754,5012.3798828125,-12.379745483398438,12.379745483398438
323,238,36,argmax,6.905148983001709,17,0.0010026097297668457,1.0,0.9912371635437012,0.992239773273468,5403.5009765625,-403.5008544921875,403.5008544921875
324,17,37,argmax,27.63102149963379,24,0.0,1.0,0.9953711628913879,0.9953711628913879,5512.52978515625,-512.5299072265625,512.5299072265625
325,19,37,argmax,6.431570053100586,21,0.0016099214553833008,0.9993918538093567,0.9922435879707336,0.9938535094261169,5529.36376953125,-529.3638916015625,529.3638916015625
326,124,37,argmax,5.078848361968994,14,0.006227076053619385,0.9929898977279663,0.9886202812194824,0.9948473572731018,6232.486328125,-1232.486572265625,1232.486572265625
327,143,37,argmax,5.475147724151611,24,0.004189610481262207,1.0,0.9909234046936035,0.9951130151748657,5492.22900390625,-492.22894287109375,492.22894287109375
328,164,37,argmax,27.63102149963379,17,0.0,0.9900095462799072,0.9943730235099792,0.9943730235099792,5204.5849609375,-204.584716796875,204.584716796875
329,196,37,argmax,7.729274272918701,19,0.00043976306915283203,1.0,0.9935237169265747,0.9939634799957275,6307.2548828125,-1307.2550048828125,1307.2550048828125
330,206,37,argmax,27.63102149963379,26,0.0,1.0,0.9921073317527771,0.9921073317527771,5088.5390625,-88.5391845703125,88.5391845703125
331,4,38,argmax,7.419607639312744,14,0.0005993843078613281,0.9908704161643982,0.9940847754478455,0.9946841597557068,5380.59716796875,-380.5970458984375,380.5970458984375
332,21,38,argmax,5.1198906898498535,19,0.005976676940917969,0.9920596480369568,0.988009512424469,0.993986189365387,5443.25390625,-443.25390625,443.25390625
333,22,38,argmax,4.890860557556152,15,0.00751495361328125,0.9813710451126099,0.9827282428741455,0.9902431964874268,5052.43603515625,-52.435821533203125,52.435821533203125
334,68,38,argmax,5.978931903839111,23,0.0025315284729003906,0.999864399433136,0.9921905398368835,0.9947220683097839,6654.94677734375,-1654.9466552734375,1654.9466552734375
335,133,38,argmax,27.63102149963379,23,0.0,0.9978118538856506,0.9920278191566467,0.9920278191566467,5269.3623046875,-269.36224365234375,269.36224365234375
336,141,38,argmax,27.63102149963379,20,0.0,0.9795946478843689,0.9952117204666138,0.9952117204666138,5443.09375,-443.093994140625,443.093994140625
337,147,38,argmax,5.379178047180176,17,0.004611611366271973,0.9978348016738892,0.9910368323326111,0.9956484436988831,5179.6650390625,-179.6651611328125,179.6651611328125
338,190,38,argmax,6.66574239730835,20,0.001273810863494873,1.0,0.9902281165122986,0.9915019273757935,5107.94873046875,-107.94869995117188,107.94869995117188
339,192,38,argmax,6.3163323402404785,14,0.0018065571784973145,0.9983320236206055,0.9898504614830017,0.991657018661499,5027.9384765625,-27.93853759765625,27.93853759765625
340,248,38,argmax,27.63102149963379,7,0.0,1.0,0.9952307343482971,0.9952307343482971,5192.26904296875,-192.2689971923828,192.2689971923828
341,255,38,argmax,3.655460834503174,27,0.025849580764770508,0.9656654000282288,0.9683527946472168,0.9942023754119873,5097.98974609375,-97.98998260498047,97.98998260498047
342,33,39,argmax,5.249588489532471,30,0.005249679088592529,0.9911102056503296,0.9895710945129395,0.994820773601532,5536.087890625,-536.0880126953125,536.0880126953125
343,72,39,argmax,6.624222278594971,14,0.001327812671661377,0.9901702404022217,0.9938914775848389,0.9952192902565002,5447.3232421875,-447.3231201171875,447.3231201171875
344,73,39,argmax,5.0450439453125,21,0.006441175937652588,0.9801472425460815,0.9871204495429993,0.9935616254806519,5208.76904296875,-208.7689208984375,208.7689208984375
345,100,39,argmax,5.188960552215576,22,0.005577802658081055,0.9979541897773743,0.9898692965507507,0.9954470992088318,5026.07421875,-26.073974609375,26.073974609375
346,180,39,argmax,5.858098030090332,20,0.0028566718101501465,0.9867861866950989,0.9917477965354919,0.9946044683456421,5057.609375,-57.60960388183594,57.60960388183594
347,226,39,argmax,27.63102149963379,16,0.0,0.9957243204116821,0.996039628982544,0.996039628982544,5165.33251953125,-165.3326416015625,165.3326416015625
348,233,39,argmax,27.63102149963379,30,0.0,0.9820762276649475,0.9940810203552246,0.9940810203552246,4598.2978515625,401.70233154296875,0.0
349,240,39,argmax,4.280725002288818,13,0.013832628726959229,1.0,0.9779303073883057,0.9917629361152649,5660.1796875,-660.1797485351562,660.1797485351562
350,242,39,argmax,7.115650653839111,20,0.0008122920989990234,0.9973170757293701,0.9946158528327942,0.9954281449317932,5336.4931640625,-336.4931335449219,336.4931335449219
351,250,39,argmax,27.63102149963379,25,0.0,1.0,0.9957889318466187,0.9957889318466187,5022.1279296875,-22.127822875976562,22.127822875976562
352,13,40,argmax,27.63102149963379,22,0.0,0.9957725405693054,0.9941909909248352,0.9941909909248352,5286.38720703125,-286.3871765136719,286.3871765136719
353,28,40,argmax,27.63102149963379,20,0.0,0.9960651397705078,0.9954130053520203,0.9954130053520203,5027.4755859375,-27.475662231445312,27.475662231445312
354,37,40,argmax,6.003989219665527,18,0.002468883991241455,1.0,0.9929212927818298,0.9953901767730713,5632.6708984375,-632.6708984375,632.6708984375
355,38,40,argmax,5.989084243774414,18,0.002505958080291748,0.9817652106285095,0.9925880432128906,0.9950940012931824,5041.35986328125,-41.35981750488281,41.35981750488281
356,40,40,argmax,27.63102149963379,14,0.0,1.0,0.9946386218070984,0.9946386218070984,5119.2373046875,-119.2374267578125,119.2374267578125
357,99,40,argmax,27.63102149963379,27,0.0,1.0,0.994642436504364,0.994642436504364,5000.0126953125,-0.012451171875,0.012451171875
358,102,40,argmax,7.256124496459961,17,0.0007058382034301758,1.0,0.9944906830787659,0.995196521282196,5021.53369140625,-21.53375244140625,21.53375244140625
359,121,40,argmax,4.047269821166992,26,0.01747000217437744,0.9839175343513489,0.9765844941139221,0.9940544962882996,5012.431640625,-12.4315185546875,12.4315185546875
360,123,40,argmax,27.63102149963379,20,0.0,0.9957349896430969,0.9947828054428101,0.9947828054428101,5252.521484375,-252.52157592773438,252.52157592773438
361,125,40,argmax,4.262611389160156,21,0.014085471630096436,0.9806200861930847,0.9789343476295471,0.9930198192596436,5077.7109375,-77.71112060546875,77.71112060546875
