episode_index,lane,step_count,method,return,episode_length,regret,best_value,best_oracle_value,ground_truth,budget_used,remaining_budget,budget_overshoot
0,62,5,random,3.4328136444091797,5,0.032295942306518555,0.9564903378486633,0.9634853601455688,0.9957813024520874,5090.7998046875,-90.800048828125,90.800048828125
1,112,7,random,4.598760604858398,7,0.010064303874969482,0.9861690998077393,0.9853296875953674,0.9953939914703369,5883.9111328125,-883.9111328125,883.9111328125
2,8,9,random,4.326478958129883,9,0.01321399211883545,0.9891528487205505,0.9825483560562134,0.9957623481750488,5055.68212890625,-55.682273864746094,55.682273864746094
3,194,9,random,4.019843101501465,9,0.017955780029296875,0.9872740507125854,0.9770167469978333,0.9949725270271301,5464.5126953125,-464.5128173828125,464.5128173828125
4,16,10,random,27.63102149963379,10,0.0,0.9941681027412415,0.9928076863288879,0.9928076863288879,5158.79345703125,-158.79345703125,158.79345703125
5,22,10,random,5.774094104766846,10,0.003107011318206787,1.0,0.9917099475860596,0.9948169589042664,5021.31689453125,-21.3170166015625,21.3170166015625
6,244,10,random,27.63102149963379,10,0.0,0.9914222955703735,0.993152379989624,0.993152379989624,5149.0224609375,-149.02224731445312,149.02224731445312
7,65,11,random,8.95535659790039,11,0.0001290440559387207,1.0,0.9945058226585388,0.9946348667144775,5189.544921875,-189.54476928710938,189.54476928710938
8,204,11,random,27.63102149963379,11,0.0,0.9977656602859497,0.9929932355880737,0.9929932355880737,5118.181640625,-118.18142700195312,118.18142700195312
9,38,12,random,5.518245220184326,12,0.004012882709503174,0.9996345043182373,0.9894464612007141,0.9934593439102173,5097.41357421875,-97.41354370117188,97.41354370117188
10,70,12,random,9.648041725158691,12,6.455183029174805e-05,1.0,0.9952079057693481,0.9952724575996399,5221.24658203125,-221.2465362548828,221.2465362548828
11,24,13,random,4.480747699737549,13,0.011324942111968994,0.9746622443199158,0.982289731502533,0.993614673614502,5605.82080078125,-605.8206787109375,605.8206787109375
12,54,13,random,3.4714128971099854,13,0.03107309341430664,0.9683396816253662,0.961473286151886,0.9925463795661926,5089.0703125,-89.070556640625,89.070556640625
13,132,13,random,5.12485933303833,13,0.0059470534324646,0.9888445138931274,0.9868606328964233,0.9928076863288879,5856.4658203125,-856.4659423828125,856.4659423828125
14,168,13,random,3.07206130027771,13,0.04632556438446045,0.9489709138870239,0.9482295513153076,0.9945551156997681,5128.01416015625,-128.01416015625,128.01416015625
15,170,13,random,5.154665470123291,13,0.005772411823272705,0.9876535534858704,0.9874292016029358,0.9932016134262085,5062.1904296875,-62.190643310546875,62.190643310546875
16,202,13,random,5.864923477172852,13,0.002837240695953369,0.9744423031806946,0.991596519947052,0.9944337606430054,5611.00830078125,-611.0084228515625,611.0084228515625
17,213,13,random,4.604015350341797,13,0.010011553764343262,0.9924830198287964,0.9805301427841187,0.9905416965484619,6940.1103515625,-1940.1103515625,1940.1103515625
18,215,13,random,27.63102149963379,13,0.0,0.9947696924209595,0.9958915114402771,0.9958915114402771,5411.24951171875,-411.24969482421875,411.24969482421875
19,5,14,random,7.065351963043213,14,0.000854194164276123,0.9964603185653687,0.994797945022583,0.9956521391868591,5741.86962890625,-741.8697509765625,741.8697509765625
20,19,14,random,4.220041751861572,14,0.014698028564453125,0.9948513507843018,0.978848397731781,0.9935464262962341,5295.2041015625,-295.204345703125,295.204345703125
21,66,14,random,3.5343434810638428,14,0.02917790412902832,0.9564217329025269,0.9572536945343018,0.9864315986633301,5250.73193359375,-250.7317352294922,250.7317352294922
22,72,14,random,5.851153373718262,14,0.002876579761505127,0.9922426342964172,0.9920732378959656,0.9949498176574707,5185.61669921875,-185.61668395996094,185.61668395996094
23,92,14,random,27.63102149963379,14,0.0,1.0,0.9944792985916138,0.9944792985916138,5898.35888671875,-898.35888671875,898.35888671875
24,124,14,random,5.297984600067139,14,0.005001664161682129,0.976127028465271,0.9833319783210754,0.9883336424827576,5466.3017578125,-466.30194091796875,466.30194091796875
25,155,14,random,3.981887102127075,14,0.018650412559509277,0.9628105163574219,0.9758136868476868,0.994464099407196,5254.4365234375,-254.43667602539062,254.43667602539062
26,158,14,random,6.614750862121582,14,0.0013404488563537598,0.9981127977371216,0.9920089244842529,0.9933493733406067,5365.95263671875,-365.95257568359375,365.95257568359375
27,177,14,random,6.184501647949219,14,0.002061128616333008,0.9960746765136719,0.9940089583396912,0.9960700869560242,5065.55712890625,-65.55706787109375,65.55706787109375
28,209,14,random,27.63102149963379,14,0.0,1.0,0.9949042797088623,0.9949042797088623,6055.07763671875,-1055.07763671875,1055.07763671875
29,219,14,random,4.2272047996521,14,0.014593124389648438,0.9936418533325195,0.9814769625663757,0.9960700869560242,5087.35986328125,-87.35967254638672,87.35967254638672
30,254,14,random,5.266523361206055,14,0.0051615238189697266,0.9930964708328247,0.9901374578475952,0.9952989816665649,5668.4287109375,-668.428955078125,668.428955078125
31,33,15,random,6.261010646820068,15,0.0019093155860900879,0.9973426461219788,0.9921640753746033,0.9940733909606934,5038.244140625,-38.243980407714844,38.243980407714844
