episode_index,lane,step_count,method,return,episode_length,regret,best_value,best_oracle_value,ground_truth,budget_used,remaining_budget,budget_overshoot
59,254,21,eipu,27.63102149963379,21,0.0,0.9909695982933044,0.994168221950531,0.994168221950531,5031.1376953125,-31.137901306152344,31.137901306152344
60,48,22,eipu,27.63102149963379,22,0.0,1.0,0.9951130151748657,0.9951130151748657,5041.27001953125,-41.27021789550781,41.27021789550781
61,73,22,eipu,5.352309226989746,22,0.004737198352813721,0.9924280047416687,0.9902961254119873,0.995033323764801,5029.92578125,-29.925552368164062,29.925552368164062
62,75,22,eipu,27.63102149963379,22,0.0,0.9953821897506714,0.9954888820648193,0.9954888820648193,5032.4296875,-32.42988586425781,32.42988586425781
63,85,22,eipu,5.137263774871826,22,0.005873739719390869,0.9905097484588623,0.9891936779022217,0.9950674176216125,6319.54296875,-1319.54296875,1319.54296875
64,100,22,eipu,6.726212024688721,22,0.0011990666389465332,1.0,0.9941568970680237,0.9953559637069702,5486.36767578125,-486.3677673339844,486.3677673339844
65,110,22,eipu,7.585712909698486,22,0.000507652759552002,0.9896554946899414,0.9929099082946777,0.9934175610542297,6224.41796875,-1224.418212890625,1224.418212890625
66,138,22,eipu,6.146037578582764,22,0.0021419525146484375,1.0,0.9927546977996826,0.994896650314331,5180.857421875,-180.85726928710938,180.85726928710938
67,178,22,eipu,5.191678524017334,22,0.0055626630783081055,0.9905557632446289,0.9892049431800842,0.9947676062583923,5022.10986328125,-22.109832763671875,22.109832763671875
68,230,22,eipu,6.708474636077881,22,0.0012205243110656738,1.0,0.9929856657981873,0.9942061901092529,5241.07080078125,-241.07069396972656,241.07069396972656
69,36,23,eipu,27.63102149963379,23,0.0,1.0,0.9943351149559021,0.9943351149559021,5136.31787109375,-136.31785583496094,136.31785583496094
70,37,23,eipu,27.63102149963379,23,0.0,1.0,0.9931144714355469,0.9931144714355469,5067.2958984375,-67.29595947265625,67.29595947265625
71,74,23,eipu,27.63102149963379,23,0.0,1.0,0.9957661628723145,0.9957661628723145,5102.4365234375,-102.43630981445312,102.43630981445312
72,94,23,eipu,27.63102149963379,23,0.0,0.9993821978569031,0.9942630529403687,0.9942630529403687,5069.9677734375,-69.96790313720703,69.96790313720703
73,144,23,eipu,5.213374614715576,23,0.005443274974822998,0.992942214012146,0.985453724861145,0.990896999835968,5020.8515625,-20.85137176513672,20.85137176513672
74,158,23,eipu,4.807839870452881,23,0.008165478706359863,0.996748685836792,0.9855363965034485,0.9937018752098083,5036.96435546875,-36.964515686035156,36.964515686035156
75,173,23,eipu,27.63102149963379,23,0.0,1.0,0.9919294118881226,0.9919294118881226,5022.24072265625,-22.24095916748047,22.24095916748047
76,190,23,eipu,27.63102149963379,23,0.0,0.9860178828239441,0.9946613907814026,0.9946613907814026,5054.5634765625,-54.56334686279297,54.56334686279297
77,198,23,eipu,27.63102149963379,23,0.0,0.9920680522918701,0.9915662407875061,0.9915662407875061,5044.07958984375,-44.079612731933594,44.079612731933594
78,233,23,eipu,27.63102149963379,23,0.0,0.9982828497886658,0.9947372674942017,0.9947372674942017,5012.59619140625,-12.5963134765625,12.5963134765625
79,0,24,eipu,6.701757907867432,24,0.0012287497520446777,1.0,0.993508517742157,0.9947372674942017,5052.40185546875,-52.40176010131836,52.40176010131836
80,8,24,eipu,5.172459125518799,24,0.005670607089996338,0.9960293769836426,0.9895069003105164,0.9951775074005127,5078.283203125,-78.28302001953125,78.28302001953125
81,34,24,eipu,4.50942850112915,24,0.011004745960235596,0.9917903542518616,0.977419376373291,0.9884241223335266,5011.087890625,-11.087715148925781,11.087715148925781
82,65,24,eipu,4.647367000579834,24,0.009586811065673828,1.0,0.9842401742935181,0.9938269853591919,5065.53515625,-65.53504180908203,65.53504180908203
83,72,24,eipu,6.448860168457031,24,0.001582324504852295,0.9996072053909302,0.9939217567443848,0.9955040812492371,5057.64208984375,-57.64227294921875,57.64227294921875
84,101,24,eipu,5.484667778015137,24,0.004149913787841797,1.0,0.9896239638328552,0.993773877620697,5082.05224609375,-82.05242919921875,82.05242919921875
85,103,24,eipu,27.63102149963379,24,0.0,1.0,0.9959826469421387,0.9959826469421387,5078.5322265625,-78.53240966796875,78.53240966796875
86,104,24,eipu,5.2514519691467285,24,0.005239903926849365,1.0,0.9869998693466187,0.992239773273468,5040.23046875,-40.230567932128906,40.230567932128906
87,129,24,eipu,4.316586494445801,24,0.01334536075592041,0.9773067235946655,0.9807508587837219,0.9940962195396423,6723.388671875,-1723.3887939453125,1723.3887939453125
88,135,24,eipu,27.63102149963379,24,0.0,0.9970674514770508,0.9952724575996399,0.9952724575996399,5021.73046875,-21.730297088623047,21.730297088623047
89,181,24,eipu,4.667710304260254,24,0.009393751621246338,0.9998505115509033,0.9811139106750488,0.9905076622962952,5038.63134765625,-38.6314697265625,38.6314697265625
90,204,24,eipu,27.63102149963379,24,0.0,0.998116672039032,0.995120644569397,0.995120644569397,5018.92626953125,-18.926189422607422,18.926189422607422
91,206,24,eipu,27.63102149963379,24,0.0,1.0,0.9949953556060791,0.9949953556060791,5022.79736328125,-22.79735565185547,22.79735565185547
92,214,24,eipu,6.539566516876221,24,0.0014451146125793457,1.0,0.9935654401779175,0.9950105547904968,5073.427734375,-73.427490234375,73.427490234375
93,250,24,eipu,27.63102149963379,24,0.0,0.9903659820556641,0.9900392889976501,0.9900392889976501,5223.283203125,-223.28343200683594,223.28343200683594
94,12,25,eipu,4.523594379425049,25,0.010849952697753906,0.9934841394424438,0.984236478805542,0.9950864315032959,5085.4423828125,-85.44232177734375,85.44232177734375
95,16,25,eipu,5.775437831878662,25,0.0031028389930725098,1.0,0.9916154742240906,0.9947183132171631,5101.74267578125,-101.74266052246094,101.74266052246094
96,52,25,eipu,6.670620441436768,25,0.0012676119804382324,0.9936999082565308,0.9942668080329895,0.9955344200134277,5056.70947265625,-56.709495544433594,56.709495544433594
97,69,25,eipu,27.63102149963379,25,0.0,0.997911274433136,0.9926902651786804,0.9926902651786804,5136.6015625,-136.6016845703125,136.6016845703125
98,127,25,eipu,8.05255126953125,25,0.00031828880310058594,0.9924222826957703,0.9930955767631531,0.9934138655662537,5036.90625,-36.906166076660156,36.906166076660156
99,188,25,eipu,27.63102149963379,25,0.0,1.0,0.9940583109855652,0.9940583109855652,5014.57958984375,-14.579788208007812,14.579788208007812
100,215,25,eipu,27.63102149963379,25,0.0,1.0,0.994350254535675,0.994350254535675,5022.04443359375,-22.04449462890625,22.04449462890625
101,235,25,eipu,6.677887916564941,25,0.0012584328651428223,1.0,0.9929818511009216,0.9942402839660645,5145.24951171875,-145.24951171875,145.24951171875
102,3,26,eipu,27.63102149963379,26,0.0,1.0,0.9938156008720398,0.9938156008720398,7151.994140625,-2151.994384765625,2151.994384765625
103,5,26,eipu,27.63102149963379,26,0.0,1.0,0.994414746761322,0.994414746761322,7563.8896484375,-2563.8896484375,2563.8896484375
104,9,26,eipu,27.63102149963379,26,0.0,0.9936346411705017,0.994232714176178,0.994232714176178,5063.58642578125,-63.58618927001953,63.58618927001953
105,51,26,eipu,5.269229412078857,26,0.005147576332092285,0.998805820941925,0.9867137670516968,0.9918613433837891,5032.16796875,-32.16802215576172,32.16802215576172
106,53,26,eipu,27.63102149963379,26,0.0,0.9934238195419312,0.9915700554847717,0.9915700554847717,5014.82568359375,-14.825508117675781,14.825508117675781
107,78,26,eipu,7.623520851135254,26,0.0004888176918029785,1.0,0.9932357668876648,0.9937245845794678,5229.46630859375,-229.46615600585938,229.46615600585938
108,98,26,eipu,27.63102149963379,26,0.0,0.9909422397613525,0.9933834671974182,0.9933834671974182,5083.4931640625,-83.49329376220703,83.49329376220703
109,99,26,eipu,27.63102149963379,26,0.0,1.0,0.9944981932640076,0.9944981932640076,5017.3935546875,-17.39366912841797,17.39366912841797
110,108,26,eipu,27.63102149963379,26,0.0,1.0,0.9946386218070984,0.9946386218070984,5026.82666015625,-26.826507568359375,26.826507568359375
111,130,26,eipu,3.3162641525268555,26,0.03628814220428467,0.9596840143203735,0.9580318331718445,0.9943199753761292,5027.4287109375,-27.428512573242188,27.428512573242188
112,154,26,eipu,27.63102149963379,26,0.0,0.9993499517440796,0.9936791062355042,0.9936791062355042,5054.89794921875,-54.897735595703125,54.897735595703125
113,177,26,eipu,27.63102149963379,26,0.0,0.9993830323219299,0.9938610792160034,0.9938610792160034,5054.91064453125,-54.910484313964844,54.910484313964844
114,201,26,eipu,6.23157262802124,26,0.0019663572311401367,1.0,0.9941341280937195,0.9961004853248596,5044.39794921875,-44.39772415161133,44.39772415161133
115,249,26,eipu,6.819838523864746,26,0.0010918974876403809,1.0,0.99336838722229,0.9944602847099304,5041.7255859375,-41.725677490234375,41.725677490234375
116,26,27,eipu,6.941593647003174,27,0.0009667277336120605,0.9973775744438171,0.9933229088783264,0.9942896366119385,5018.80078125,-18.800750732421875,18.800750732421875
117,30,27,eipu,6.200240612030029,13,0.002028942108154297,0.9983798861503601,0.9912901520729065,0.9933190941810608,6370.05517578125,-1370.05517578125,1370.05517578125
118,31,27,eipu,6.584659576416016,27,0.0013813972473144531,1.0,0.9941872358322144,0.9955686330795288,5112.29296875,-112.29286193847656,112.29286193847656
119,61,27,eipu,27.63102149963379,27,0.0,0.9935558438301086,0.9942365288734436,0.9942365288734436,5004.189453125,-4.1894378662109375,4.1894378662109375
120,81,27,eipu,4.390907287597656,27,0.01238948106765747,0.9958735704421997,0.9806985259056091,0.9930880069732666,5006.1640625,-6.1640472412109375,6.1640472412109375
121,105,27,eipu,6.299937725067139,27,0.0018364191055297852,1.0,0.989582359790802,0.9914187788963318,5005.990234375,-5.990043640136719,5.990043640136719
122,141,27,eipu,5.045867919921875,27,0.006435871124267578,0.983254611492157,0.9874556064605713,0.9938914775848389,5021.26806640625,-21.267837524414062,21.267837524414062
123,142,27,eipu,27.63102149963379,27,0.0,0.9982276558876038,0.9948700666427612,0.9948700666427612,5052.62109375,-52.621116638183594,52.621116638183594
124,149,27,eipu,5.847864151000977,27,0.002886056900024414,1.0,0.9914224743843079,0.9943085312843323,5015.88916015625,-15.889076232910156,15.889076232910156
125,150,27,eipu,7.856436729431152,27,0.0003872513771057129,1.0,0.9950864315032959,0.9954736828804016,5397.8017578125,-397.801513671875,397.801513671875
126,238,27,eipu,27.63102149963379,27,0.0,0.991242527961731,0.9947562217712402,0.9947562217712402,5040.10693359375,-40.106910705566406,40.106910705566406
127,15,28,eipu,7.7699384689331055,28,0.0004222393035888672,0.995547890663147,0.9879265427589417,0.9883487820625305,5065.2197265625,-65.21954345703125,65.21954345703125
128,28,28,eipu,27.63102149963379,28,0.0,0.9978355169296265,0.9958459734916687,0.9958459734916687,5086.853515625,-86.85355377197266,86.85355377197266
129,39,28,eipu,27.63102149963379,28,0.0,1.0,0.9950143694877625,0.9950143694877625,5021.42138671875,-21.42131805419922,21.42131805419922
130,82,28,eipu,6.875107288360596,28,0.001033186912536621,1.0,0.9915927052497864,0.992625892162323,5039.3603515625,-39.36048126220703,39.36048126220703
131,161,28,eipu,5.988703727722168,28,0.0025069117546081543,0.999085009098053,0.9929478168487549,0.995454728603363,5153.48876953125,-153.48895263671875,153.48895263671875
132,227,28,eipu,4.015262603759766,28,0.01803821325302124,0.9894717335700989,0.9728625416755676,0.9909007549285889,5170.19970703125,-170.19952392578125,170.19952392578125
133,237,28,eipu,4.37233304977417,28,0.012621760368347168,0.9838229417800903,0.9720315337181091,0.9846532940864563,5033.1640625,-33.16419219970703,33.16419219970703
134,241,28,eipu,7.722520351409912,28,0.00044274330139160156,1.0,0.9916910529136658,0.9921337962150574,5032.7333984375,-32.73337936401367,32.73337936401367
135,11,29,eipu,4.932275772094727,29,0.007210075855255127,1.0,0.9875234365463257,0.9947335124015808,5043.2451171875,-43.24513626098633,43.24513626098633
136,13,29,eipu,27.63102149963379,29,0.0,1.0,0.9944716691970825,0.9944716691970825,5057.86279296875,-57.863006591796875,57.863006591796875
137,56,29,eipu,27.63102149963379,29,0.0,1.0,0.9945665001869202,0.9945665001869202,5057.6728515625,-57.67265701293945,57.67265701293945
138,64,29,eipu,5.550915718078613,13,0.0038838982582092285,0.9880154132843018,0.9894313812255859,0.9933152794837952,5399.72412109375,-399.72412109375,399.72412109375
139,111,29,eipu,9.842065811157227,29,5.316734313964844e-05,1.0,0.9947676062583923,0.994820773601532,5051.34375,-51.34398651123047,51.34398651123047
140,151,29,eipu,5.570348262786865,29,0.0038091540336608887,0.9969924092292786,0.9896767139434814,0.9934858679771423,5102.19482421875,-102.19483184814453,102.19483184814453
141,166,29,eipu,27.63102149963379,29,0.0,1.0,0.9952192902565002,0.9952192902565002,5011.80224609375,-11.8023681640625,11.8023681640625
142,167,29,eipu,5.2550530433654785,12,0.005221068859100342,0.9828522801399231,0.989895761013031,0.9951168298721313,5203.94140625,-203.941162109375,203.941162109375
143,170,29,eipu,6.7876105308532715,29,0.0011276602745056152,1.0,0.9947600364685059,0.9958876967430115,5055.91455078125,-55.914764404296875,55.914764404296875
144,4,30,eipu,5.531869411468506,30,0.003958582878112793,1.0,0.9891483187675476,0.9931069016456604,4762.9111328125,237.088623046875,0.0
145,6,30,eipu,27.63102149963379,30,0.0,0.9882550239562988,0.9921867251396179,0.9921867251396179,4202.73779296875,797.2620849609375,0.0
146,7,30,eipu,4.931177139282227,30,0.007218003273010254,0.9980060458183289,0.9870564341545105,0.9942744374275208,4577.61181640625,422.38824462890625,0.0
147,14,30,eipu,27.63102149963379,30,0.0,0.9980939030647278,0.995196521282196,0.995196521282196,4814.890625,185.1092987060547,0.0
148,17,30,eipu,27.63102149963379,30,0.0,0.9955849647521973,0.993773877620697,0.993773877620697,5011.76708984375,-11.766983032226562,11.766983032226562
149,18,30,eipu,27.63102149963379,30,0.0,0.9909745454788208,0.9930993914604187,0.9930993914604187,4781.2724609375,218.72731018066406,0.0
150,19,30,eipu,27.63102149963379,30,0.0,0.9971756935119629,0.9952572584152222,0.9952572584152222,3738.22412109375,1261.77587890625,0.0
151,20,30,eipu,6.0437846183776855,30,0.002372562885284424,0.9880790710449219,0.9892087578773499,0.9915813207626343,4171.55810546875,828.4420776367188,0.0
152,21,30,eipu,27.63102149963379,30,0.0,1.0,0.99538254737854,0.99538254737854,4146.04833984375,853.9517822265625,0.0
153,22,30,eipu,6.214442253112793,30,0.0020003318786621094,0.999753475189209,0.9902583360671997,0.9922586679458618,3562.64697265625,1437.3531494140625,0.0
154,23,30,eipu,27.63102149963379,30,0.0,0.9999381303787231,0.9916267395019531,0.9916267395019531,3938.150390625,1061.849609375,0.0
155,24,30,eipu,27.63102149963379,30,0.0,1.0,0.9947941303253174,0.9947941303253174,4223.04736328125,776.95263671875,0.0
156,25,30,eipu,27.63102149963379,30,0.0,0.9921104311943054,0.994820773601532,0.994820773601532,5059.22265625,-59.22266387939453,59.22266387939453
157,27,30,eipu,5.539198875427246,30,0.0039296746253967285,0.9836294651031494,0.9875874519348145,0.9915171265602112,4458.0693359375,541.9307861328125,0.0
158,29,30,eipu,27.63102149963379,14,0.0,1.0,0.9950180649757385,0.9950180649757385,5124.5283203125,-124.52816772460938,124.52816772460938
159,32,30,eipu,5.994139194488525,30,0.0024933218955993652,1.0,0.9890653491020203,0.9915586709976196,4077.6533203125,922.3466186523438,0.0
160,38,30,eipu,27.63102149963379,30,0.0,1.0,0.9954015612602234,0.9954015612602234,4119.033203125,880.967041015625,0.0
161,40,30,eipu,4.457175254821777,30,0.011595070362091064,0.9869400858879089,0.9820499420166016,0.9936450123786926,4994.0927734375,5.907299041748047,0.0
162,41,30,eipu,27.63102149963379,30,0.0,1.0,0.9938421845436096,0.9938421845436096,4105.5986328125,894.401123046875,0.0
163,43,30,eipu,27.63102149963379,30,0.0,1.0,0.995686411857605,0.995686411857605,4710.99560546875,289.0044860839844,0.0
164,44,30,eipu,27.63102149963379,30,0.0,0.9966292977333069,0.9943958520889282,0.9943958520889282,3125.054931640625,1874.945068359375,0.0
165,46,30,eipu,27.63102149963379,30,0.0,1.0,0.9955344200134277,0.9955344200134277,4687.2060546875,312.7939758300781,0.0
166,47,30,eipu,7.728326320648193,30,0.00044018030166625977,0.9947026968002319,0.9946348667144775,0.9950750470161438,4320.72265625,679.277587890625,0.0
167,54,30,eipu,6.722391605377197,30,0.0012036561965942383,1.0,0.9916343092918396,0.9928379654884338,4347.6298828125,652.369873046875,0.0
168,55,30,eipu,27.63102149963379,30,0.0,0.9949200749397278,0.9934972524642944,0.9934972524642944,3973.52880859375,1026.4710693359375,0.0
169,57,30,eipu,27.63102149963379,30,0.0,0.9900399446487427,0.9927698373794556,0.9927698373794556,4635.96435546875,364.0354919433594,0.0
170,58,30,eipu,27.63102149963379,30,0.0,1.0,0.9947410821914673,0.9947410821914673,4434.80712890625,565.1927490234375,0.0
171,60,30,eipu,8.653799057006836,30,0.00017446279525756836,0.9941882491111755,0.9940127730369568,0.9941872358322144,4654.62060546875,345.37921142578125,0.0
172,66,30,eipu,27.63102149963379,30,0.0,1.0,0.9952610731124878,0.9952610731124878,4997.81201171875,2.1878013610839844,0.0
173,67,30,eipu,5.326241970062256,30,0.004862308502197266,0.9790130257606506,0.9879529476165771,0.9928152561187744,4558.10595703125,441.8940734863281,0.0
174,70,30,eipu,6.390655994415283,30,0.0016771554946899414,1.0,0.993864893913269,0.995542049407959,4763.3955078125,236.6043701171875,0.0
175,71,30,eipu,7.2452898025512695,30,0.0007135272026062012,1.0,0.9946462512016296,0.9953597784042358,3940.9609375,1059.0389404296875,0.0
176,76,30,eipu,5.692404270172119,30,0.0033714771270751953,1.0,0.9924630522727966,0.9958345293998718,5033.66357421875,-33.66368865966797,33.66368865966797
177,77,30,eipu,5.735686779022217,30,0.0032286643981933594,0.9970541596412659,0.9906324148178101,0.9938610792160034,4890.5126953125,109.4873046875,0.0
178,79,30,eipu,27.63102149963379,30,0.0,0.9738277196884155,0.9909725785255432,0.9909725785255432,4455.37451171875,544.6253662109375,0.0
179,80,30,eipu,27.63102149963379,30,0.0,1.0,0.994820773601532,0.994820773601532,4548.3955078125,451.6044921875,0.0
180,84,30,eipu,27.63102149963379,30,0.0,0.9982150197029114,0.9948055744171143,0.9948055744171143,4154.70849609375,845.29150390625,0.0
181,86,30,eipu,27.63102149963379,30,0.0,0.9910401105880737,0.9944943785667419,0.9944943785667419,4650.638671875,349.36138916015625,0.0
182,87,30,eipu,6.345966339111328,19,0.0017538070678710938,1.0,0.9920807480812073,0.9938345551490784,5113.5419921875,-113.5419921875,113.5419921875
