episode_index,lane,step_count,method,return,episode_length,regret,best_value,best_oracle_value,ground_truth,budget_used,remaining_budget,budget_overshoot
0,104,8,eipu,5.431689739227295,8,0.0043756961822509766,0.9920895099639893,0.9909422993659973,0.9953179955482483,5018.82470703125,-18.82489776611328,18.82489776611328
1,113,11,eipu,4.132868766784668,11,0.016036808490753174,0.9963117837905884,0.9786169528961182,0.9946537613868713,5110.3720703125,-110.372314453125,110.372314453125
2,171,12,eipu,27.63102149963379,12,0.0,0.9855464100837708,0.9953142404556274,0.9953142404556274,5081.19189453125,-81.19183349609375,81.19183349609375
3,251,12,eipu,5.103804588317871,12,0.006073594093322754,0.996849536895752,0.9883449673652649,0.9944185614585876,5042.4462890625,-42.44647216796875,42.44647216796875
4,86,13,eipu,27.63102149963379,13,0.0,0.9992724657058716,0.9957243204116821,0.9957243204116821,5587.94384765625,-587.9439697265625,587.9439697265625
5,197,13,eipu,27.63102149963379,13,0.0,1.0,0.9920240044593811,0.9920240044593811,5853.25732421875,-853.2574462890625,853.2574462890625
6,71,14,eipu,6.05780029296875,14,0.0023395419120788574,1.0,0.9928266406059265,0.9951661825180054,5070.21142578125,-70.2115478515625,70.2115478515625
7,95,14,eipu,27.63102149963379,14,0.0,0.9969440698623657,0.9949991703033447,0.9949991703033447,5115.05126953125,-115.05126953125,115.05126953125
8,111,14,eipu,4.531885623931885,14,0.010760366916656494,0.9867579936981201,0.9809117913246155,0.991672158241272,5160.1201171875,-160.120361328125,160.120361328125
9,155,14,eipu,4.729821681976318,14,0.008828043937683105,0.9859530925750732,0.9845744371414185,0.9934024810791016,5043.0498046875,-43.04960632324219,43.04960632324219
10,12,15,eipu,27.63102149963379,15,0.0,0.9977179169654846,0.9943123459815979,0.9943123459815979,5046.369140625,-46.369384765625,46.369384765625
11,35,15,eipu,27.63102149963379,15,0.0,1.0,0.99432373046875,0.99432373046875,5248.4658203125,-248.46563720703125,248.46563720703125
12,45,15,eipu,27.63102149963379,15,0.0,0.9991737008094788,0.9893031120300293,0.9893031120300293,5136.2841796875,-136.283935546875,136.283935546875
13,53,15,eipu,7.048812389373779,15,0.0008684396743774414,0.9893491864204407,0.9937435984611511,0.9946120381355286,5157.5068359375,-157.50680541992188,157.50680541992188
14,10,16,eipu,5.0300188064575195,16,0.006538689136505127,0.9932090044021606,0.9829719662666321,0.9895106554031372,5167.35546875,-167.35556030273438,167.35556030273438
15,109,16,eipu,27.63102149963379,16,0.0,0.988429605960846,0.9932774305343628,0.9932774305343628,5029.05419921875,-29.0540771484375,29.0540771484375
16,218,16,eipu,5.123337268829346,16,0.005956113338470459,0.9957589507102966,0.988375186920166,0.9943313002586365,5206.32177734375,-206.32186889648438,206.32186889648438
17,221,16,eipu,4.796813011169434,16,0.008256018161773682,0.9927224516868591,0.9832307696342468,0.9914867877960205,5012.82666015625,-12.8265380859375,12.8265380859375
18,17,17,eipu,27.63102149963379,17,0.0,0.9963275194168091,0.9927281141281128,0.9927281141281128,5023.57568359375,-23.57550811767578,23.57550811767578
19,56,17,eipu,27.63102149963379,17,0.0,0.998065173625946,0.9941872358322144,0.9941872358322144,5431.31298828125,-431.3130798339844,431.3130798339844
20,58,17,eipu,5.384465217590332,17,0.004587292671203613,1.0,0.9890879988670349,0.9936752915382385,5217.828125,-217.82794189453125,217.82794189453125
21,110,17,eipu,27.63102149963379,17,0.0,0.9877445101737976,0.9952269196510315,0.9952269196510315,5011.71826171875,-11.71844482421875,11.71844482421875
22,122,17,eipu,7.694772243499756,17,0.0004552006721496582,1.0,0.9943048357963562,0.9947600364685059,5112.37158203125,-112.37142944335938,112.37142944335938
23,133,17,eipu,4.773556709289551,17,0.00845026969909668,0.981640636920929,0.9860252141952515,0.9944754838943481,5071.689453125,-71.68930053710938,71.68930053710938
24,138,17,eipu,27.63102149963379,17,0.0,0.9908297657966614,0.9951168298721313,0.9951168298721313,5000.4296875,-0.4297943115234375,0.4297943115234375
25,166,17,eipu,6.128330230712891,17,0.0021802186965942383,0.9847999811172485,0.9911653995513916,0.9933456182479858,5364.8193359375,-364.819091796875,364.819091796875
26,224,17,eipu,27.63102149963379,17,0.0,0.994492769241333,0.989529550075531,0.989529550075531,5341.453125,-341.453369140625,341.453369140625
27,252,17,eipu,6.9402995109558105,17,0.0009679794311523438,0.9918966889381409,0.9946879744529724,0.9956559538841248,5055.26123046875,-55.261070251464844,55.261070251464844
28,1,18,eipu,27.63102149963379,18,0.0,1.0,0.9946992993354797,0.9946992993354797,5010.591796875,-10.591720581054688,10.591720581054688
29,85,18,eipu,27.63102149963379,18,0.0,1.0,0.9948738813400269,0.9948738813400269,5014.91162109375,-14.911727905273438,14.911727905273438
30,127,18,eipu,27.63102149963379,18,0.0,0.9959439039230347,0.9940165877342224,0.9940165877342224,5034.63671875,-34.63682556152344,34.63682556152344
31,180,18,eipu,27.63102149963379,18,0.0,0.9979801774024963,0.9944868683815002,0.9944868683815002,5038.6796875,-38.67955017089844,38.67955017089844
