instance,episode_index,lane,step_count,action_mode,return,episode_length,regret,best_value,best_oracle_value,ground_truth,budget_used,remaining_budget,budget_overshoot
189354,0,195,1,sample,0.18747170269489288,1,0.005627810955047607,0.7492713928222656,0.742099404335022,0.7477272152900696,5759.888671875,-759.888671875,759.888671875
168335,1,208,1,sample,0.12333208322525024,1,0.03311425447463989,0.9054619073867798,0.9102733731269836,0.9433876276016235,5833.58349609375,-833.58349609375,833.58349609375
189354,2,214,1,sample,0.0765850841999054,1,0.12049776315689087,0.5925784707069397,0.5883481502532959,0.7088459134101868,6096.7119140625,-1096.7119140625,1096.7119140625
168908,3,17,2,sample,0.08782943338155746,2,0.08831751346588135,0.7172656655311584,0.7085620760917664,0.7968795895576477,5282.0849609375,-282.0849609375,282.0849609375
168908,4,25,2,sample,0.1641158014535904,2,0.010730266571044922,0.7790456414222717,0.7798182964324951,0.79054856300354,5210.888671875,-210.888916015625,210.888916015625
168908,5,33,2,sample,0.12578900158405304,2,0.03094083070755005,0.7945569157600403,0.7928166389465332,0.8237574696540833,5790.341796875,-790.341552734375,790.341552734375
168335,6,42,2,sample,1.0,2,0.0,0.9190329313278198,0.9358604550361633,0.9358604550361633,7212.53369140625,-2212.53369140625,2212.53369140625
168908,7,52,2,sample,0.07535064965486526,2,0.12467867136001587,0.6896068453788757,0.6964215636253357,0.8211002349853516,5542.3408203125,-542.340576171875,542.340576171875
168908,8,84,2,sample,1.0,2,0.0,0.8068800568580627,0.8116239309310913,0.8116239309310913,5392.6103515625,-392.610595703125,392.610595703125
189354,9,92,2,sample,0.07963306456804276,2,0.11076515913009644,0.5925098657608032,0.5955865979194641,0.7063517570495605,7007.39013671875,-2007.39013671875,2007.39013671875
168908,10,99,2,sample,0.09114979207515717,2,0.08057540655136108,0.7229467630386353,0.7160124182701111,0.7965878248214722,5108.826171875,-108.826171875,108.826171875
168908,11,138,2,sample,0.11307599395513535,2,0.043963074684143066,0.7935318350791931,0.7878180742263794,0.8317811489105225,5181.32861328125,-181.32861328125,181.32861328125
168908,12,149,2,sample,0.12561608850955963,2,0.03108900785446167,0.7861533164978027,0.7725492715835571,0.8036382794380188,5434.90478515625,-434.90478515625,434.90478515625
168908,13,172,2,sample,0.09916713088750839,2,0.06456458568572998,0.7554221749305725,0.7453891038894653,0.8099536895751953,5386.306640625,-386.306396484375,386.306396484375
