instance,episode_index,lane,step_count,action_mode,return,episode_length,regret,best_value,best_oracle_value,ground_truth,budget_used,remaining_budget,budget_overshoot
189354,0,132,1,sample,1.0,1,0.0,0.7308112978935242,0.7133311629295349,0.7133311629295349,6889.0302734375,-1889.0302734375,1889.0302734375
168335,1,179,1,sample,0.0822659358382225,1,0.10299324989318848,0.8316880464553833,0.8437074422836304,0.9467006921768188,5811.3251953125,-811.3251953125,811.3251953125
189354,2,203,1,sample,0.09856858104467392,1,0.06564128398895264,0.6429061889648438,0.6550928354263306,0.7207341194152832,7204.56982421875,-2204.56982421875,2204.56982421875
168908,3,8,2,sample,0.11311978846788406,2,0.04390990734100342,0.7747723460197449,0.7732687592506409,0.8171786665916443,5142.20263671875,-142.20263671875,142.20263671875
189354,4,43,2,sample,0.0926671028137207,2,0.0772671103477478,0.6964889764785767,0.6834558248519897,0.7607229351997375,5688.052734375,-688.052978515625,688.052978515625
189354,5,78,2,sample,0.06410690397024155,2,0.17010504007339478,0.6229314804077148,0.6139981746673584,0.7841032147407532,6728.013671875,-1728.013671875,1728.013671875
168908,6,84,2,sample,0.12857988476753235,2,0.02864450216293335,0.7799650430679321,0.7874905467033386,0.816135048866272,5269.8076171875,-269.807861328125,269.807861328125
189354,7,92,2,sample,0.11357052624225616,2,0.043366432189941406,0.7033929228782654,0.7095385193824768,0.7529049515724182,5235.26708984375,-235.2669677734375,235.2669677734375
168908,8,99,2,sample,0.10653876513242722,2,0.052666544914245605,0.7400599718093872,0.7454572916030884,0.798123836517334,5204.05859375,-204.058837890625,204.058837890625
168908,9,134,2,sample,0.1492919921875,2,0.01616203784942627,0.7658730149269104,0.7843859791755676,0.8005480170249939,5603.439453125,-603.439208984375,603.439208984375
168908,10,149,2,sample,0.08197204023599625,2,0.10383301973342896,0.7127606272697449,0.7104051113128662,0.8142381310462952,5376.41259765625,-376.41259765625,376.41259765625
168908,11,159,2,sample,0.13993827998638153,2,0.020928621292114258,0.7780601978302002,0.788870632648468,0.8097992539405823,5086.64990234375,-86.64990234375,86.64990234375
168908,12,172,2,sample,0.08598314225673676,2,0.09293991327285767,0.7302994728088379,0.7253305315971375,0.8182704448699951,6269.2177734375,-1269.218017578125,1269.218017578125
168908,13,182,2,sample,0.15387152135372162,2,0.014241039752960205,0.7938962578773499,0.7864382863044739,0.8006793260574341,5097.43359375,-97.433349609375,97.433349609375
168908,14,199,2,sample,0.0901198610663414,2,0.08290135860443115,0.7221308350563049,0.7225385308265686,0.8054398894309998,5113.6103515625,-113.6103515625,113.6103515625
168908,15,221,2,sample,0.08779458701610565,2,0.08840256929397583,0.7380496859550476,0.7527757287025452,0.841178297996521,5437.3896484375,-437.389892578125,437.389892578125
168908,16,236,2,sample,0.13735076785087585,2,0.022479712963104248,0.8037365674972534,0.784507155418396,0.8069868683815002,5785.4638671875,-785.463623046875,785.463623046875
168908,17,254,2,sample,0.09807280451059341,2,0.06654667854309082,0.737000048160553,0.7383495569229126,0.8048962354660034,5563.212890625,-563.212890625,563.212890625
168908,18,17,3,sample,0.08646314591169357,3,0.09171539545059204,0.7227815985679626,0.7149574756622314,0.8066728711128235,6489.72998046875,-1489.7298583984375,1489.7298583984375
168908,19,25,3,sample,0.1507735252380371,3,0.015513777732849121,0.820449709892273,0.8212223649024963,0.8367361426353455,7978.8447265625,-2978.8447265625,2978.8447265625
168908,20,28,3,sample,0.14680851995944977,3,0.017310023307800293,0.8093734383583069,0.8012476563453674,0.8185576796531677,5083.9697265625,-83.969482421875,83.969482421875
168908,21,33,3,sample,0.1285165399312973,3,0.02869468927383423,0.7623389363288879,0.7686045169830322,0.7972992062568665,5119.94580078125,-119.9456787109375,119.9456787109375
168908,22,52,3,sample,0.14396995306015015,3,0.018722355365753174,0.7977806925773621,0.7983035445213318,0.817025899887085,7659.09228515625,-2659.09228515625,2659.09228515625
168908,23,72,3,sample,0.09633248299360275,3,0.06982487440109253,0.7478734850883484,0.7315786480903625,0.8014035224914551,5286.20556640625,-286.2054443359375,286.2054443359375
168908,24,74,3,sample,0.124636210501194,3,0.03194224834442139,0.7836640477180481,0.7788832783699036,0.810825526714325,6161.181640625,-1161.181396484375,1161.181396484375
168908,25,75,3,sample,0.09159289300441742,3,0.07959491014480591,0.7670313119888306,0.7599484920501709,0.8395434021949768,7727.78564453125,-2727.78564453125,2727.78564453125
168908,26,89,3,sample,0.09490367025136948,3,0.0726366639137268,0.7355558276176453,0.7324960231781006,0.8051326870918274,5230.43359375,-230.43359375,230.43359375
168908,27,138,3,sample,0.13316819071769714,3,0.025233745574951172,0.7872445583343506,0.7851433753967285,0.8103771209716797,5970.48046875,-970.480712890625,970.480712890625
168908,28,151,3,sample,0.10938545316457748,3,0.04868268966674805,0.7767046689987183,0.7761471271514893,0.8248298168182373,5441.61669921875,-441.61669921875,441.61669921875
168908,29,194,3,sample,0.13843795657157898,3,0.021814465522766113,0.7934010624885559,0.7986751794815063,0.8204896450042725,6794.4521484375,-1794.452392578125,1794.452392578125
168908,30,203,3,sample,0.0907006785273552,2,0.08158153295516968,0.7507637143135071,0.7442525625228882,0.8258340954780579,5354.94189453125,-354.94189453125,354.94189453125
168908,31,205,3,sample,0.1734723001718521,3,0.008285760879516602,0.7858020067214966,0.7805683016777039,0.7888540625572205,7164.27734375,-2164.27734375,2164.27734375
168908,32,253,3,sample,0.08628684282302856,3,0.09216326475143433,0.7191786766052246,0.7076368927955627,0.7998001575469971,6219.2138671875,-1219.2137451171875,1219.2137451171875
168908,33,31,4,sample,0.08833366632461548,4,0.08709555864334106,0.7217339277267456,0.7118903994560242,0.7989859580993652,6034.12890625,-1034.128662109375,1034.128662109375
168908,34,34,4,sample,0.088166743516922,4,0.08749818801879883,0.7315924763679504,0.7223442792892456,0.8098424673080444,5603.7451171875,-603.744873046875,603.744873046875
168908,35,45,4,sample,0.09303241968154907,4,0.07649111747741699,0.7409356832504272,0.7289948463439941,0.8054859638214111,5907.30859375,-907.3084716796875,907.3084716796875
189354,36,56,4,sample,0.08463849872350693,4,0.09645795822143555,0.62923264503479,0.6271922588348389,0.7236502170562744,6257.42236328125,-1257.4222412109375,1257.4222412109375
189354,37,63,4,sample,1.0,4,0.0,0.6832122802734375,0.7020362615585327,0.7020362615585327,8056.2421875,-3056.2421875,3056.2421875
189354,38,77,4,sample,0.098884716629982,4,0.06507039070129395,0.6282210350036621,0.6167540550231934,0.6818244457244873,7744.62255859375,-2744.62255859375,2744.62255859375
189354,39,125,4,sample,0.155067577958107,4,0.013778090476989746,0.6922224760055542,0.6880506873130798,0.7018287777900696,10621.296875,-5621.29638671875,5621.29638671875
168908,40,177,4,sample,0.08102203905582428,4,0.10659468173980713,0.7304473519325256,0.7281457781791687,0.8347404599189758,5743.89990234375,-743.9000244140625,743.9000244140625
189354,41,179,4,sample,0.10922442376613617,3,0.04889976978302002,0.6348838806152344,0.6447471380233765,0.6936469078063965,5778.533203125,-778.532958984375,778.532958984375
168908,42,180,4,sample,1.0,4,0.0,0.8236347436904907,0.8116176724433899,0.8116176724433899,7387.8125,-2387.8125,2387.8125
189354,43,232,4,sample,0.09894148260354996,4,0.06496840715408325,0.6580104231834412,0.6664442420005798,0.7314126491546631,5719.896484375,-719.896728515625,719.896728515625
168335,44,237,4,sample,1.0,4,0.0,0.9226400256156921,0.930691123008728,0.930691123008728,7487.9697265625,-2487.969482421875,2487.969482421875
189354,45,19,5,sample,0.0767766609787941,5,0.11986160278320312,0.6172851324081421,0.6123047471046448,0.7321663498878479,5722.31640625,-722.3165283203125,722.3165283203125
189354,46,32,5,sample,0.08384453505277634,5,0.09859740734100342,0.643336832523346,0.646075427532196,0.7446728348731995,5879.1552734375,-879.155517578125,879.155517578125
189354,47,57,5,sample,0.11647535115480423,5,0.04002171754837036,0.6809507012367249,0.6715686917304993,0.7115904092788696,6050.6826171875,-1050.682373046875,1050.682373046875
189354,48,92,5,sample,0.10861126333475113,3,0.049735307693481445,0.6526657938957214,0.6554977893829346,0.705233097076416,5163.53515625,-163.53533935546875,163.53533935546875
189354,49,94,5,sample,0.1075122281908989,5,0.051268815994262695,0.6783046722412109,0.6735057234764099,0.7247745394706726,5709.9599609375,-709.9598999023438,709.9598999023438
