instance,episode_index,lane,step_count,action_mode,return,episode_length,regret,best_value,best_oracle_value,ground_truth,budget_used,remaining_budget,budget_overshoot
168331,0,86,1,argmax,0.0634312555193901,1,0.1733105480670929,0.3895719647407532,0.3930262625217438,0.5663368105888367,5707.94873046875,-707.94873046875,707.94873046875
189354,1,94,1,argmax,0.11727852374315262,1,0.03914332389831543,0.6844832301139832,0.6990512609481812,0.7381945848464966,7545.36328125,-2545.36328125,2545.36328125
189354,2,115,1,argmax,0.08655907213687897,1,0.09147262573242188,0.6319615244865417,0.6314353942871094,0.7229080200195312,6386.26513671875,-1386.26513671875,1386.26513671875
168908,3,28,2,argmax,0.12740807235240936,2,0.029587149620056152,0.8183606863021851,0.8102349042892456,0.8398220539093018,5619.005859375,-619.005859375,619.005859375
168908,4,45,2,argmax,1.0,2,0.0,0.8185867667198181,0.8205021619796753,0.8205021619796753,5000.7353515625,-0.735107421875,0.735107421875
168908,5,84,2,argmax,0.1057518795132637,2,0.05382418632507324,0.7478124499320984,0.7527441382408142,0.8065683245658875,5429.5126953125,-429.5126953125,429.5126953125
168908,6,89,2,argmax,0.14846986532211304,2,0.016533374786376953,0.7872318029403687,0.7902349829673767,0.8067683577537537,5476.53955078125,-476.53955078125,476.53955078125
168335,7,113,2,argmax,0.13035385310649872,2,0.02727431058883667,0.9146971106529236,0.8970022797584534,0.92427659034729,5812.33740234375,-812.33740234375,812.33740234375
168335,8,136,2,argmax,0.11889040470123291,2,0.03743821382522583,0.9000875353813171,0.9054456949234009,0.9428839087486267,6199.12060546875,-1199.12060546875,1199.12060546875
168908,9,159,2,argmax,0.11429177224636078,2,0.0425107479095459,0.8055210113525391,0.8008748888969421,0.843385636806488,5524.474609375,-524.474365234375,524.474365234375
168908,10,177,2,argmax,1.0,2,0.0,0.8404220342636108,0.8329941034317017,0.8329941034317017,5474.021484375,-474.021240234375,474.021240234375
168908,11,180,2,argmax,0.0959702879190445,2,0.07052719593048096,0.7663983106613159,0.7543812394142151,0.824908435344696,5698.2119140625,-698.211669921875,698.211669921875
189354,12,189,2,argmax,1.0,2,0.0,0.726852297782898,0.7251728177070618,0.7251728177070618,7860.2919921875,-2860.2919921875,2860.2919921875
168908,13,194,2,argmax,0.1281980723142624,2,0.028948307037353516,0.7835537791252136,0.7784080505371094,0.8073563575744629,5718.1943359375,-718.1943359375,718.1943359375
189354,14,214,2,argmax,0.12135352939367294,2,0.03497499227523804,0.6839234232902527,0.6819817423820496,0.7169567346572876,7936.38671875,-2936.38671875,2936.38671875
168908,15,221,2,argmax,0.11877167224884033,2,0.037561237812042236,0.7917137145996094,0.7807872295379639,0.8183484673500061,5457.9638671875,-457.9638671875,457.9638671875
189354,16,232,2,argmax,0.08085871487855911,2,0.10707682371139526,0.5891775488853455,0.588728666305542,0.6958054900169373,11242.5888671875,-6242.5888671875,6242.5888671875
168908,17,8,3,argmax,0.14377368986606598,3,0.01882416009902954,0.8070830702781677,0.8108749389648438,0.8296990990638733,7061.453125,-2061.453125,2061.453125
168908,18,17,3,argmax,0.09807208925485611,3,0.06654798984527588,0.7312367558479309,0.7263079285621643,0.7928559184074402,6232.2548828125,-1232.2548828125,1232.2548828125
168908,19,25,3,argmax,0.10135260969400406,3,0.060781121253967285,0.7793272137641907,0.7831451892852783,0.8439263105392456,7822.4296875,-2822.4296875,2822.4296875
168908,20,33,3,argmax,1.0,3,0.0,0.7642385363578796,0.7808393239974976,0.7808393239974976,6624.412109375,-1624.412109375,1624.412109375
168908,21,34,3,argmax,1.0,3,0.0,0.7751727104187012,0.783860981464386,0.783860981464386,7429.3955078125,-2429.3955078125,2429.3955078125
168908,22,52,3,argmax,0.2481420487165451,3,0.0010526776313781738,0.8163616061210632,0.8231763243675232,0.8242290019989014,7223.654296875,-2223.654052734375,2223.654052734375
189354,23,56,3,argmax,0.10283471643924713,3,0.05834227800369263,0.6444970965385437,0.6462159156799316,0.7045581936836243,13674.18359375,-8674.18359375,8674.18359375
189354,24,57,3,argmax,0.06341610848903656,3,0.17338305711746216,0.5990311503410339,0.5894612669944763,0.7628443241119385,5045.6591796875,-45.65936279296875,45.65936279296875
