instance,episode_index,lane,step_count,action_mode,return,episode_length,regret,best_value,best_oracle_value,ground_truth,budget_used,remaining_budget,budget_overshoot
168908,0,8,2,sample,3.759716749191284,2,0.02329033613204956,0.8021162748336792,0.7948333621025085,0.8181236982345581,5870.2587890625,-870.258544921875,870.258544921875
168908,1,25,2,sample,2.8474299907684326,2,0.057993173599243164,0.7899176478385925,0.778216540813446,0.8362097144126892,5674.875,-674.875244140625,674.875244140625
168908,2,52,2,sample,2.586028575897217,2,0.07531857490539551,0.7385317087173462,0.7453464269638062,0.8206650018692017,5741.8583984375,-741.8583984375,741.8583984375
168908,3,72,2,sample,2.60868763923645,2,0.07363110780715942,0.7319303750991821,0.734107255935669,0.8077383637428284,5468.0322265625,-468.031982421875,468.031982421875
168908,4,74,2,sample,5.259355068206787,2,0.005198657512664795,0.8172503113746643,0.8124695420265198,0.8176681995391846,5607.220703125,-607.220947265625,607.220947265625
189354,5,88,2,sample,27.63102149963379,2,0.0,0.6784765124320984,0.6845530867576599,0.6845530867576599,6194.9150390625,-1194.914794921875,1194.914794921875
168908,6,89,2,sample,3.423346519470215,2,0.03260314464569092,0.7600595355033875,0.7486220002174377,0.7812251448631287,5748.9033203125,-748.9033203125,748.9033203125
168908,7,138,2,sample,2.3911495208740234,2,0.09152442216873169,0.7146047353744507,0.7116541862487793,0.803178608417511,5266.4833984375,-266.483642578125,266.483642578125
168908,8,141,2,sample,2.779160976409912,2,0.06209057569503784,0.7247934937477112,0.7181323766708374,0.7802229523658752,5689.896484375,-689.896484375,689.896484375
189354,9,218,2,sample,2.6270735263824463,2,0.07228970527648926,0.6279468536376953,0.6446205377578735,0.7169102430343628,10068.9814453125,-5068.9814453125,5068.9814453125
168908,10,253,2,sample,2.778127670288086,2,0.06215476989746094,0.7387675642967224,0.7525618076324463,0.8147165775299072,5655.44921875,-655.448974609375,655.448974609375
168908,11,254,2,sample,2.636079788208008,2,0.07164156436920166,0.7418915033340454,0.7510733604431152,0.8227149248123169,5470.9462890625,-470.9462890625,470.9462890625
168908,12,28,3,sample,2.44795560836792,3,0.08647018671035767,0.7388666868209839,0.7169198393821716,0.8033900260925293,7690.7900390625,-2690.790283203125,2690.790283203125
168908,13,33,3,sample,4.121287822723389,3,0.016223609447479248,0.8162955045700073,0.8225610852241516,0.8387846946716309,8160.7705078125,-3160.770263671875,3160.770263671875
168908,14,45,3,sample,2.2157444953918457,3,0.10907226800918579,0.7173171639442444,0.7100164294242859,0.8190886974334717,5306.515625,-306.515869140625,306.515869140625
