instance,episode_index,lane,step_count,action_mode,return,episode_length,regret,best_value,best_oracle_value,ground_truth,budget_used,remaining_budget,budget_overshoot
168335,0,244,1,sample,0.10033363103866577,1,0.06251674890518188,0.8757398724555969,0.8608471155166626,0.9233638644218445,5479.0712890625,-479.0712890625,479.0712890625
168908,1,17,2,sample,0.11087732017040253,2,0.04671669006347656,0.7817946076393127,0.7657219171524048,0.8124386072158813,6648.2783203125,-1648.2783203125,1648.2783203125
168908,2,25,2,sample,0.14126557111740112,2,0.02017498016357422,0.7718544006347656,0.7959164977073669,0.8160914778709412,5920.8427734375,-920.843017578125,920.843017578125
168908,3,34,2,sample,1.0,2,0.0,0.8482127785682678,0.8415024280548096,0.8415024280548096,5657.67578125,-657.67578125,657.67578125
168908,4,74,2,sample,0.10441923141479492,2,0.0558430552482605,0.768834114074707,0.7616317868232727,0.8174748420715332,5121.8447265625,-121.844970703125,121.844970703125
189354,5,132,2,sample,0.08282684534788132,2,0.10140931606292725,0.6136782169342041,0.5961980819702148,0.6976073980331421,18165.09765625,-13165.0986328125,13165.0986328125
168908,6,141,2,sample,0.09995932877063751,2,0.06316667795181274,0.7492923736572266,0.7415730357170105,0.8047397136688232,6228.42578125,-1228.42578125,1228.42578125
168908,7,149,2,sample,0.10771170258522034,2,0.05098700523376465,0.747830331325531,0.7492861747741699,0.8002731800079346,5095.17578125,-95.17578125,95.17578125
189354,8,189,2,sample,0.08061195909976959,2,0.10780936479568481,0.67096346616745,0.6741238236427307,0.7819331884384155,6698.396484375,-1698.396728515625,1698.396728515625
168331,9,248,2,sample,0.060948316007852554,2,0.18561804294586182,0.4712628424167633,0.4794635772705078,0.6650816202163696,6590.2763671875,-1590.2763671875,1590.2763671875
168908,10,28,3,sample,0.15416184067726135,3,0.014127254486083984,0.811103343963623,0.8065283298492432,0.8206555843353271,5329.4384765625,-329.4384765625,329.4384765625
168908,11,33,3,sample,0.11089557409286499,3,0.04669314622879028,0.725963830947876,0.7299590110778809,0.7766521573066711,5570.3486328125,-570.3485107421875,570.3485107421875
168908,12,72,3,sample,0.08949544280767441,3,0.08434408903121948,0.7450311183929443,0.7287362813949585,0.813080370426178,6464.1455078125,-1464.1453857421875,1464.1453857421875
168908,13,75,3,sample,0.0983918160200119,3,0.06596267223358154,0.728584885597229,0.7349030375480652,0.8008657097816467,6495.052734375,-1495.052734375,1495.052734375
168908,14,89,3,sample,0.13114973902702332,3,0.026681065559387207,0.7961257696151733,0.7963508367538452,0.8230319023132324,6293.8515625,-1293.851318359375,1293.851318359375
168331,15,95,3,sample,0.07939650118350983,3,0.11149156093597412,0.456790030002594,0.4698125123977661,0.5813040733337402,7261.70458984375,-2261.70458984375,2261.70458984375
168908,16,159,3,sample,0.1335756778717041,3,0.02495121955871582,0.8017908334732056,0.8048839569091797,0.8298351764678955,6575.869140625,-1575.869384765625,1575.869384765625
168908,17,172,3,sample,0.10011415183544159,3,0.06289702653884888,0.7602778673171997,0.743065357208252,0.8059623837471008,5596.18115234375,-596.18115234375,596.18115234375
