instance,episode_index,lane,step_count,action_mode,return,episode_length,regret,best_value,best_oracle_value,ground_truth,budget_used,remaining_budget,budget_overshoot
168331,0,23,1,sample,0.07928451895713806,1,0.11183705925941467,0.4685194194316864,0.45920953154563904,0.5710465908050537,5566.5146484375,-566.5146484375,566.5146484375
189354,1,43,1,sample,0.09179827570915222,1,0.07914447784423828,0.6595462560653687,0.6735609173774719,0.7527053952217102,8212.5712890625,-3212.5712890625,3212.5712890625
189354,2,216,1,sample,0.08520738035440445,1,0.09495359659194946,0.6448954939842224,0.6412261128425598,0.7361797094345093,9748.166015625,-4748.166015625,4748.166015625
189354,3,217,1,sample,0.16747818887233734,1,0.009778261184692383,0.6889871954917908,0.6998090147972107,0.7095872759819031,7553.89599609375,-2553.89599609375,2553.89599609375
168908,4,45,2,sample,0.11262087523937225,2,0.04451942443847656,0.763458788394928,0.7779538631439209,0.8224732875823975,5082.8291015625,-82.8291015625,82.8291015625
168908,5,75,2,sample,0.1603112816810608,2,0.011919677257537842,0.8078866004943848,0.7895449995994568,0.8014646768569946,5651.60986328125,-651.60986328125,651.60986328125
168908,6,89,2,sample,0.12195485085248947,2,0.034398674964904785,0.799404501914978,0.7969890832901001,0.8313877582550049,6021.30078125,-1021.300537109375,1021.300537109375
168335,7,105,2,sample,1.0,2,0.0,0.9342421293258667,0.9341804385185242,0.9341804385185242,5785.9150390625,-785.9149169921875,785.9149169921875
168908,8,111,2,sample,0.08840033411979675,2,0.08693528175354004,0.7379923462867737,0.7262691259384155,0.8132044076919556,5507.07861328125,-507.07861328125,507.07861328125
168908,9,134,2,sample,0.1717066615819931,2,0.008700013160705566,0.7983671426773071,0.7922512292861938,0.8009512424468994,5977.994140625,-977.994140625,977.994140625
168908,10,138,2,sample,0.15061980485916138,2,0.015579819679260254,0.7694500684738159,0.7674428820610046,0.7830227017402649,5539.9140625,-539.9140625,539.9140625
168908,11,141,2,sample,0.0880848839879036,2,0.08769631385803223,0.7255120873451233,0.7177927494049072,0.8054890632629395,5676.8818359375,-676.8818359375,676.8818359375
168908,12,159,2,sample,0.10856965184211731,2,0.04979252815246582,0.7659482359886169,0.76130211353302,0.8110946416854858,5554.072265625,-554.072265625,554.072265625
168908,13,177,2,sample,0.1432192027568817,2,0.019114792346954346,0.8058524131774902,0.8041934370994568,0.8233082294464111,5076.0771484375,-76.0771484375,76.0771484375
168908,14,182,2,sample,0.11311233043670654,2,0.04391896724700928,0.7758235335350037,0.7820033431053162,0.8259223103523254,6024.5791015625,-1024.5791015625,1024.5791015625
189354,15,189,2,sample,0.09812022745609283,2,0.0664595365524292,0.6557536125183105,0.670119047164917,0.7365785837173462,11676.1328125,-6676.1328125,6676.1328125
168908,16,199,2,sample,0.10121802985668182,2,0.061007559299468994,0.7486366033554077,0.7388383746147156,0.7998459339141846,5141.49560546875,-141.49560546875,141.49560546875
168908,17,236,2,sample,0.08735482394695282,2,0.08948332071304321,0.7284675240516663,0.7150107622146606,0.8044940829277039,5101.1337890625,-101.134033203125,101.134033203125
168908,18,8,3,sample,0.09947620332241058,3,0.06401556730270386,0.7303436994552612,0.7369692325592041,0.800984799861908,6600.54150390625,-1600.54150390625,1600.54150390625
168908,19,17,3,sample,1.0,3,0.0,0.807117760181427,0.8286173343658447,0.8286173343658447,8772.4521484375,-3772.4521484375,3772.4521484375
168908,20,28,3,sample,0.14319664239883423,3,0.019126713275909424,0.780299961566925,0.7800726294517517,0.7991993427276611,6058.84423828125,-1058.84423828125,1058.84423828125
168908,21,33,3,sample,0.09451903402805328,3,0.07341277599334717,0.7373034954071045,0.7308911085128784,0.8043038845062256,5357.02685546875,-357.02685546875,357.02685546875
168908,22,34,3,sample,0.09786847978830338,3,0.06692343950271606,0.7401822805404663,0.7431291341781616,0.8100525736808777,5598.5068359375,-598.507080078125,598.507080078125
168908,23,84,3,sample,0.10049659013748169,3,0.062235891819000244,0.7333025336265564,0.7446771264076233,0.8069130182266235,6294.421875,-1294.421875,1294.421875
168908,24,99,3,sample,0.10235605388879776,3,0.05911904573440552,0.7651122808456421,0.7701085805892944,0.8292276263237,7706.43505859375,-2706.43505859375,2706.43505859375
168908,25,149,3,sample,0.08708128333091736,3,0.09016221761703491,0.7229065895080566,0.726561427116394,0.816723644733429,7604.74462890625,-2604.74462890625,2604.74462890625
168908,26,151,3,sample,0.09829670935869217,3,0.06613624095916748,0.7390422821044922,0.7313820123672485,0.797518253326416,7325.41552734375,-2325.41552734375,2325.41552734375
189354,27,178,3,sample,0.102109394967556,3,0.05952334403991699,0.6641019582748413,0.6608657836914062,0.7203891277313232,15198.3564453125,-10198.3564453125,10198.3564453125
168908,28,205,3,sample,0.09338825196027756,3,0.07574272155761719,0.7199912071228027,0.7254896759986877,0.8012323975563049,5275.4833984375,-275.483642578125,275.483642578125
168868,29,210,3,sample,0.1382567435503006,3,0.021923959255218506,0.9862616062164307,0.9742069244384766,0.9961308836936951,5139.09228515625,-139.09246826171875,139.09246826171875
168908,30,221,3,sample,1.0,3,0.0,0.7941080927848816,0.807199239730835,0.807199239730835,7706.7822265625,-2706.7822265625,2706.7822265625
189354,31,232,3,sample,0.09904449433088303,3,0.06478375196456909,0.625675618648529,0.6480945348739624,0.7128782868385315,6425.4609375,-1425.461181640625,1425.461181640625
